gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	direction	significant_fdr
Ppp1r14b	3.4105416847304677	-0.23994258358941054	0.5420384949495113	-0.44266705377034193	0.6580065761677683	0.7368190104366444	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cntln	25.206214495055075	0.13035471017477518	0.29453408598054753	0.4425793698573293	0.6580700094984493	0.7368190104366444	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rbks	30.191456155540823	-0.1531982143297809	0.34652329066159143	-0.442100772035527	0.6584162857581006	0.7371335815551551	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Trmt61a	37.53995818890715	-0.07089914637143822	0.16103682472710715	-0.4402666687671211	0.6597439785287604	0.7385467315196957	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Nf2	119.75107540712766	-0.05873100622349733	0.133562356949078	-0.4397272372625853	0.660134672977662	0.7388613336931505	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Insm1	1.761308258753718	0.8582337831347183	1.951871746343764	0.43969783606036483	0.660155970072168	0.7388613336931505	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Trpv2	249.01294235222974	-0.039570533922340376	0.09008441250973724	-0.4392606092431717	0.6604727127620043	0.7391425261139002	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ankrd27	140.4477642017665	0.05971524546754326	0.13614120689591444	0.43862726671137875	0.6609316365439117	0.7395827634630603	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tspo	967.8546822944871	-0.06608457394198038	0.15083407873361082	-0.43812760681684426	0.6612937830730179	0.7398905925276055	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Proz	1.3388273920610805	-1.1024943760674781	2.5167266878189665	-0.4380667878651998	0.6613378692160076	0.7398905925276055	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slco2b1	2668.171017877813	-0.08251987508084675	0.18887458388854692	-0.43690301459269365	0.6621816855933798	0.74076119165616106	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ryr2	2.125432805174621	-0.61838959293223	1.4219923287654659	-0.43487547747117494	0.6636528152904592	0.7423333037011837	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cep295nl	62.343296194958505	0.05431402276599405	0.12519197544458324	0.43384588008227715	0.6644003622550152	0.7430958160061049	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Usp1	53.04197513080573	-0.11120280384202204	0.2563772840701004	-0.43374671139591375	0.6644723820734172	0.7431027115278929	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Myadml2	11.931338671305058	0.13707188577747736	0.3162168320727476	0.43347435011284646	0.6646701964363932	0.7432502721819703	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ankrd55	11.88686318483553	-0.865765718381454	2.0014617444464466	-0.4325667081990132	0.6653295798410113	0.7439138901036435	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ccdc85b	5.22147866373486	-0.28640801254711096	0.6627486342495151	-0.43215179593909586	0.665631091430871	0.7441772749138955	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cbln3	2.020154579611318	-0.8869811827318588	2.054115332362481	-0.4318069042947667	0.6658817610609038	0.7443837717268911	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Lsm5	14.599164077199243	0.13008973481829156	0.30139495221026524	0.43162545976395694	0.6660136511881922	0.7444574581483469	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ddx4	1.7745275113341628	0.3263453230067156	0.7564513943229789	0.43141611669417756	0.666165833304755	0.7445134363524706	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Szt2	7.122605003509908	0.15614028884940884	0.3619594821095713	0.43137504766940327	0.6661956900789521	0.7445134363524706	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Nbas	91.99915062894308	0.046675052855707895	0.10834438285857184	0.4308027017573724	0.666611834920809	0.7449047281883946	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tk1	4.451619337449828	0.4494968984107626	1.0440171085835521	0.4305455291059434	0.6667988550405088	0.7450399326940392	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Adamts8	1.6665058360076381	1.2841223241297346	2.9836974886732004	0.4303795304331479	0.6669195829636596	0.7451010469467263	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Prmt7	43.7405199955088	-0.08913251886058149	0.20800126041896227	-0.4285191285910871	0.6682732099886485	0.7465394417891208	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Mefv	55.81067484245365	0.09403683980938449	0.21962910302529448	0.42816201730129705	0.6685331675232207	0.7467559158911129	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Fam172a	122.07902252209378	-0.042317975061031514	0.099054673529327	-0.4272183588440427	0.6692202906262729	0.7474494466422709	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Spaca6	4.011780381017956	-0.42597935133066256	0.9988725082125893	-0.426460181683168	0.6697725566328925	0.7479922336743426	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Nudc	152.07640061636553	0.09849146332757046	0.23127936752844327	0.4258549492766913	0.670213543910805	0.7484106511122735	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Fhit	8.49958842824954	0.14057971284990453	0.33034306916544914	0.42555671957959723	0.670430883248607	0.7485792684125551	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp827	27.964047937700663	0.21526519998844584	0.5059571967815198	0.42546128676058875	0.6705004371648584	0.7485828567298172	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Abcg2	87.87293577003078	-0.11337763634085325	0.26699832820633457	-0.424638000928739	0.6711005864720205	0.7491787710477127	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Osbpl8	1227.8378934399211	-0.14284571944049893	0.336669999272688	-0.424290016185256	0.6713543194469387	0.7493214428400725	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dnm1l	132.33218517067627	-0.046614057247945574	0.10986611095402454	-0.4242805797271924	0.6713612005594765	0.7493214428400725	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Snrpa1	181.3083121889129	0.08216211139690645	0.19398827080649444	0.423541645354755	0.671900120714275	0.7498487748135574	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Afg3l2	218.21432535747874	0.059660148390031406	0.14096313727503346	0.42323226868616276	0.6721258056446331	0.7500264627070845	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ttc7	692.5414273247338	-0.035461846658728556	0.08384955540347042	-0.42292229801448467	0.672351953527837	0.7502046320189967	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Hipk1	59.21920723966932	-0.0654483810383487	0.15494170425460452	-0.42240648735089487	0.6727283435169483	0.7505369104701985	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ift46	27.574082366521083	0.08497725975106471	0.201209663689342	0.42233190092830475	0.6727827764450601	0.7505369104701985	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Atp6ap2	2501.657917299302	0.05587966613213006	0.13236182063520435	0.42217359857973813	0.6728983106643641	0.7505915912946505	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cenpa	17.047087192782993	0.12685653324295734	0.3006154331071186	0.4219894232700769	0.6730327375324109	0.7506673332327493	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp784	10.165143764321197	0.1793322851268805	0.42619453290864556	0.4207756582492817	0.6739189080315979	0.7515814348911396	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp664	8.322900254758725	0.23808087439130987	0.5659478838193945	0.420676322322439	0.6739914533011213	0.7515880580146114	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Slc24a3	106.12368540055971	0.06909474469490787	0.16428572152062876	0.42057668831695694	0.6740642193034649	0.7515949259506224	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rbm6	345.752464512945	-0.03598306361361206	0.08559451484844585	-0.420389830789086	0.6742006957441216	0.7516693171701666	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zfp422	52.89962206200582	0.09790108941676291	0.23292982430446335	0.42030293762981624	0.6742641641613281	0.7516693171701666	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Lrrn4cl	1.9882952709578106	-0.350366059977658	0.8343146204320191	-0.41994476831322203	0.6745258023115182	0.7517865574913738	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc10a3	121.58606790061893	-0.04093216589829937	0.09747379932032407	-0.4199299317736216	0.67453664106490685	0.7517865574913738	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cdk2	61.191371119069494	0.05311745357676397	0.12650465754467216	0.41988535922487114	0.6745692037043742	0.7517865574913738	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cfap97d1	2.7036796921490414	1.0679141396050393	2.557447907962717	0.41757024112985675	0.676261358387122	0.7535979822279563	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Adcy1	3.12638619332312	-0.6886168554070782	1.6497595884953915	-0.4174043661932029	0.676382661797745	0.753658729705318	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ap1m1	193.115823783071	-0.04551392234326002	0.109148439313215	-0.4169910502581917	0.6766849539538108	0.7539211118103082	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dpy19l1	99.79158978530899	0.051729959158520314	0.12417022341511032	0.41660518710337824	0.6769672146481074	0.7540360688577257	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cdc37	514.6512665454924	0.05036540752253599	0.1209028766552591	0.41657741251390784	0.6769875336407472	0.7540360688577257	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Erv3	1.6336697720979936	-1.2425794833169195	2.9828401933410063	-0.41657594868504727	0.6769886045371871	0.7540360688577257	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Kctd10	66.25007013008651	0.11326315211898272	0.2723585694986058	0.4158604310761828	0.6775121354339593	0.7545447035369914	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Hecw2	2.457678756703503	0.6699125263563751	1.6147595563490478	0.41486828408747084	0.6782383286440753	0.7552789204006459	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Snrpd2	73.81458987617191	-0.08291996900249214	0.20009852877293252	-0.4143956955155224	0.6785843408249892	0.7555896686273119	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cdk5rap2	22.51812340617201	0.0905603301355287	0.21887909414295745	0.4137459106824548	0.6790602003046389	0.7560449235557518	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Myl2	5.684141132525176	-0.18051087337901112	0.43672447847412127	-0.4133289574463538	0.6793656167098687	0.7563103412543567	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tmem71	20.841739814846797	0.10309891721031689	0.2498984254072456	0.4125632926350068	0.679926599858441	0.7568601906681116	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Sacm1l	249.6572640537026	-0.04545710016410198	0.11024361786923415	-0.41233316760359845	0.6800952412724839	0.7569732395461342	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Wdtc1	26.628824934794473	-0.1913887360632194	0.4650221943406748	-0.41156903561254154	0.6806553311741339	0.7575219209950614	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Homer3	124.96367081170095	-0.10531539865617001	0.25619327624576677	-0.41107791820086925	0.6810154011408405	0.7578479079362174	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tmco4	110.40844847064655	0.07159544923845935	0.1746874900862214	0.4098487487748643	0.6819169033361394	0.7587762880628139	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ppm1n	3.438185937073272	0.2696990898230699	0.6592067039426275	0.40912674008021394	0.6824466536047136	0.7592908735235248	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Spryd3	33.161279245629785	-0.12088719177952752	0.2955728519260546	-0.4089928793926266	0.6825448867117138	0.7593252983984007	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Grm4	1.6620366033425036	-0.6449291597786315	1.5794707905730279	-0.40831977623635124	0.6830389221394426	0.7597999997458075	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Psmg1	35.44151519153247	-0.08845452769333081	0.21699615791086954	-0.40763176889824576	0.6835440370854049	0.7602869309484188	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Adss	119.63054398451162	0.06921015790300132	0.16983913330627196	0.4075041867894734	0.6836377197316132	0.7603161866204932	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Washc4	369.8054375154712	0.03803221574642473	0.09336105371176176	0.4073670361930949	0.6837384338833705	0.7603532559317979	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tsc22d1	23.763469608295495	-0.3229524707825277	0.7933878433283619	-0.40705497758536535	0.6839676096519132	0.7605331599637553	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Phactr1	1.4305407539364063	-1.1526925020715615	2.8336668226406547	-0.4067847683650343	0.6841660747591208	0.7606788833955975	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Spen	98.39619153538477	-0.08731236693252582	0.21479539161872654	-0.40649087615208246	0.6843819594793581	0.7607814675426677	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Jtb	191.18046096030602	-0.06572432734339484	0.1617105499317097	-0.40643190794385525	0.6844252789269692	0.7607814675426677	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Acy1	55.16964582106136	-0.07163277989080083	0.17626877816069347	-0.40638382269546114	0.6844606042620669	0.7607814675426677	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tm9sf3	891.0313747685391	0.0505738704612051	0.12454862396925771	0.40605723973063107	0.6847005433530848	0.7609732031120072	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Grpel1	185.29376705800118	0.07286478337037601	0.17962344100356667	0.40565297582139725	0.6849975983697021	0.76113423541674885	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp445	256.0511509145715	0.042622655939415166	0.10510072418469837	0.4055410299981606	0.6850798653006374	0.76113423541674885	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ahcy	5.356295570875063	-0.20925661225144046	0.5161883484054425	-0.4053880969957092	0.6851922589935973	0.76113423541674885	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dop1b	45.18708652434306	-0.09339011966375965	0.23038917054922597	-0.4053581140169325	0.6852142949349136	0.76113423541674885	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Bcan	4.520790944051493	0.5488410144130402	1.354107839099476	0.40531558755175406	0.6852455501504118	0.76113423541674885	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Mtx1	17.8039899244814	-0.11296658290970026	0.2787169576519651	-0.405309328364448	0.6852501504429946	0.76113423541674885	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tmem82	49.94574622407674	0.15267719181050157	0.37681841118335485	0.4051744481673186	0.6853492856958783	0.7611694232079026	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zup1	204.85973688513695	-0.05910184488315974	0.14598668531571812	-0.4048440770837637	0.6855921271821108	0.7613641928080837	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Scel	1.9474108453181103	-0.3617283565798787	0.8937775511081287	-0.4047185523191967	0.6856844035208332	0.7613812113018112	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cep19	2.3683351502505388	0.34523924008668067	0.8532016835383338	0.4046396611114625	0.6857424007852098	0.7613812113018112	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rtcb	741.1343267092404	0.04308440229194371	0.10654332300925982	0.4043838794872128	0.6859304526514594	0.7614581802026015	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Prok2	3.22707347928071	0.7164204492535267	1.7717312747541627	0.4043618010597763	0.6859466857284159	0.7614581802026015	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Mcc	4.287415063304304	-0.2543306729252456	0.6294729784236248	-0.40403747522595845	0.6861851617198316	0.7616323551839586	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Sos2	32.20544497662825	-0.09326675535316971	0.23087840414651872	-0.40396483030947017	0.6862385816337564	0.7616323551839586	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Iqck	2.157053704577443	-0.33771456512467457	0.8368438103395697	-0.4035574631156544	0.6865381707983023	0.7618899212517746	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Eogt	5.0963928903396285	-0.1978778659548027	0.4914109682412473	-0.4026728720830239	0.6871888931974437	0.7625370705910074	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Timm17b	36.869459431539966	0.0688992618592023	0.1716435341266432	0.40140901438423293	0.6881190136715787	0.7634420012686747	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Xpo4	67.0752409873647	-0.0563155136339433	0.14032530179450706	-0.4013211652764657	0.6881836826965061	0.7634420012686747	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Parp3	58.61178147956026	0.046363701140990074	0.11556310620860452	0.40119812163319957	0.6882742635727546	0.7634420012686747	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Hsd17b12	222.99308374260954	0.05023830657556691	0.12522101884360226	0.401197075694722	0.68827503357907	0.7634420012686747	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Parvb	180.32438931066392	0.14737984274750576	0.36796658813886624	0.4005250680311397	0.688769823651589	0.7639157352156999	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Dcun1d5	176.3870759669828	0.037267019918618915	0.09310821274512932	0.4002549165091608	0.6889687700763061	0.7640612876207409	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Lpcat1	756.2362031750883	-0.04448526204989537	0.11118069756256538	-0.40011677409077157	0.6890705099666518	0.7640990206823602	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Mroh6	3.8175958617697106	-0.1823639224396737	0.45679467499356524	-0.3992251495537741	0.6897273137392168	0.7647521871114594	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc38a7	187.60332315507742	-0.04817612585509099	0.12078241487319963	-0.3988670528376791	0.6899911669302847	0.7649695743408658	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Kars	75.87967722908982	-0.07003484549869875	0.17565854614435464	-0.39869876550808253	0.6901151775935235	0.7650318954676607	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Nsmce3	80.80253216044851	-0.05717616403670587	0.1438117349838636	-0.39757648458327355	0.6909423972385677	0.765873674895874	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Flt1	55.81149271033071	-1.1735564858908691	2.9578493599981575	-0.3967600587649941	0.6915444068198495	0.7663954441523009	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Phpt1	1.7566217992180573	-0.348662484306774	0.8787878129415083	-0.3967538911807608	0.6915489553667784	0.7663954441523009	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Arhgap39	803.5862071768121	0.05757944983330739	0.14545175882694203	0.39586630163623676	0.6922036619592995	0.7670456762789685	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
F11	1.343606182174084	1.17349726244842	2.979406622899456	0.3938694548870985	0.693677422753902	0.7685920857302654	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Calu	2.2358904639897292	-0.2407449148808028	0.6113521305340407	-0.3937909150173443	0.6937354123681986	0.7685920857302654	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Selenow	14.455583313005802	0.2541545218350222	0.6456933979989636	0.39361486833017006	0.6938654022858219	0.7686606321807593	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Slc39a8	4.073690235345765	0.18626179365711545	0.47393872791774755	0.3930081731776968	0.6943134447899224	0.7690432625722652	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ireb2	77.81546705026744	0.06145368515905557	0.15638558403080105	0.3929625965200981	0.6943471073277417	0.7690432625722652	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ctif	11.3540542326773	0.2092119114538482	0.5331844687186346	0.3923818560518703	0.6947760901408628	0.7694428698743249	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Gal3st4	68.15755491888575	-0.07670571751754417	0.19561240937021251	-0.39213114221384754	0.6949613182829462	0.7695724745343243	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Nr2c2	98.7967185157013	-0.06521104166332874	0.16651129315875576	-0.39163134479506445	0.6953306244562423	0.7699058744347206	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zfp385c	1.8776600488324835	-0.35574864641757487	0.9099556036913248	-0.3909516518986699	0.6958329735007807	0.7703811140140239	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Capn11	8.78152985664975	0.2304014852761008	0.589464306425896	0.3908658807063249	0.6958963749685347	0.7703811140140239	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ubiad1	24.97864738875926	-0.0764253278536141	0.19632507938862992	-0.38927949547560575	0.6970694026821926	0.7715999584940839	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Peg3	2.330798615679908	0.5916867002591296	1.5202951979578847	0.3891919813033051	0.6971341347790841	0.7715999584940839	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
St7	42.35352216642769	0.11933315722049026	0.3073086350523424	0.3883169674036814	0.6977814823609909	0.7722407068420382	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Upf2	105.04951800153442	-0.03648170441704868	0.09418980496166514	-0.38732115892900065	0.6985184630900054	0.77298051755493	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Med17	28.870733180903443	0.07672179242466752	0.19858825361139773	0.38633600441846155	0.6992478387657635	0.7737117682518999	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Nsmce1	27.115611322728917	-0.07746679142699696	0.20070591593726692	-0.38597163947678625	0.6995176728339885	0.773934446539732	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Smo	83.84815224402782	0.06875045947207793	0.17861350170170237	0.38491188413570343	0.7003027007522437	0.7747270269890507	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Alg9	143.21120765925093	0.04275200620820318	0.11110890134427372	0.38477570825522805	0.7004035980920114	0.7747626900176705	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Gpr34	1579.222797185966	-0.06663944068704743	0.173374449587501	-0.3843671362510363	0.700706354702087	0.7750216140421828	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Sgsm3	71.6073515298987	0.0718096238422276	0.18687518882128196	0.3842651573767918	0.7007819296516447	0.775029235929546	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Nedd9	80.56665178766353	-0.133463481821215	0.3474670630967384	-0.38410397990458567	0.7009013817959101	0.7750853775171549	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Extl1	1.7476179489231594	0.7607372292561614	1.9810882621244184	0.3839996651337409	0.7009786956926847	0.7750949144729303	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cmbl	1.8137116548912824	-1.1476188131506289	2.9898861484203607	-0.38383361645959246	0.7011017706545719	0.7751550440981961	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Arpc1a	44.104773998373936	0.078697288308455	0.20508252971003021	0.3837347258185594	0.7011750719370877	0.7751601363513372	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Eef1g	303.67911280279486	0.09069187101455442	0.23654022392152374	0.38340993134699575	0.7014158407920168	0.7753503475212693	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp61	5.695174084183863	-0.21496435872584835	0.5609290822333604	-0.38322912028372574	0.7015498883106153	0.7754225624152202	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Pcif1	100.84705881328713	-0.051582663818777415	0.1346894193234216	-0.38297487714989004	0.701738391721829	0.775554947325085	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tspan14	774.523544478172	0.03472619643161271	0.09072160633789	0.38277757453142963	0.7018846903934595	0.7756406665752421	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Adamtsl2	2.0571610597339283	-0.30069318987094085	0.7860740013511646	-0.3825252957788786	0.7020717696243572	0.7757714305171609	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Sgcb	30.035215333034962	-0.09593908076668234	0.25137878738149083	-0.3816514582079108	0.7027199100434945	0.7764115798424355	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ttll3	64.2216766410768	-0.08963086778545154	0.23491472460942608	-0.38154640129295264	0.7027978471384118	0.7764216670364048	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ddx43	32.97945328900386	0.08906189917240118	0.23365439466112548	0.38116937325989425	0.7030775733379967	0.7766546585948072	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Gast	1.6193496382394128	-0.4119402144780154	1.0812065562411457	-0.3810004777534282	0.7032028940321198	0.7766753634733546	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ccne1	1.438923626041882	0.6543567813384346	1.7176585568657181	0.38095858965850943	0.7032339763033733	0.7766753634733546	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Pamr1	1.5210505434688686	0.4486995447511725	1.1795420096201903	0.38040149574295595	0.7036474044886729	0.7770559123360917	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Shd	1.833222847413384	0.5189570332323719	1.36804989758121	0.37934072006431735	0.7044348650351377	0.7778493998489573	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Plekhh1	3.1885023258726535	0.6431762370288685	1.6985692803004409	0.37865764116203976	0.7049421124169972	0.7783333460384928	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
