gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	direction	significant_fdr
Ttc33	3.799365345968148	-0.5594683031415068	0.37912559765920023	-1.4756806361685406	0.1400296466249272	0.25291999691701017	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Limd1	26.91635699316702	0.20018452933111566	0.1356906859335928	1.475300444933164	0.14013178687442704	0.2530052253852115	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Eya3	14.342197650311707	-0.3306803232723425	0.2241581771088768	-1.4752097270657512	0.14015616714435583	0.2530052253852115	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Asb7	1.9537132881844534	-0.921028318992706	0.624347322892089	-1.4751858224142569	0.14016259202127004	0.2530052253852115	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Get4	11.305430778531083	-0.2941434145799531	0.19940838129935995	-1.4750804989403783	0.14019090261425832	0.2530052253852115	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Birc2	7.202710986926093	0.3833323699445017	0.25991522260766925	1.474836164263935	0.14025659588659764	0.2530723039873692	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Psmb4	1.706298270949875	-0.8880289745976885	0.6023052151181069	-1.4743836717793546	0.1403783182335671	0.2532404309410751	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Acsl4	25.846342895993153	0.24590056580013897	0.16681305017758696	1.4741086835733563	0.14045233087911035	0.2533224394306703	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp146	4.344273489239566	0.5218988433625039	0.35414131837952445	1.473702209475591	0.14056178770962005	0.2534683293820628	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Pon2	17.381105381942287	0.2239176111567587	0.15195482550330988	1.4735801276141858	0.1405946751658712	0.2534761142189818	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Trp53bp1	10.442508571785938	0.28699019440370616	0.19484501688832967	1.472915237900013	0.14077389272556332	0.2537236617167572	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Nom1	11.169915321900628	-0.3438168588191278	0.23343508197651067	-1.4728585605385753	0.14078917793412934	0.2537236617167572	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gvin1	22.78007771937234	0.23470136650718107	0.15936644294806426	1.4727150971404164	0.1408278740048969	0.25374185584310427	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tbc1d5	6.234864351671272	0.3785937405213221	0.25718741440049303	1.4720539160278456	0.1410063186427757	0.25401178862917895	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Eif4a1	8.29761974490433	0.3921729968494003	0.2665351017560566	1.4713746679727477	0.14118982027751661	0.2542907197527664	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Dock11	28.85623684118046	-0.20274888306245686	0.13784196915864896	-1.4708791836041126	0.1413237931385715	0.2544803516796035	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rpusd1	2.429220002667538	-0.7760432925907605	0.5277711893206368	-1.4704161733225853	0.14144907368837356	0.25464653813418187	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc6a6	3.904781633138966	-0.581363865755633	0.39539794158051766	-1.4703259795226977	0.14147348810452914	0.25464653813418187	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Sowahc	2.90849681889945	-0.8886131574066378	0.6048928130429603	-1.469042346422336	0.14182130377384972	0.25522081279545533	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Srpk2	19.80071588231617	0.2578096990690337	0.17551665639269665	1.4688617272438045	0.14187029736194923	0.25522924057875673	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp598	43.2846974721722	0.23290813391388085	0.15856895146340735	1.4688129786090476	0.1418835228284973	0.25522924057875673	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Mosmo	4.4970201955817934	0.542592504501401	0.36951482088018767	1.4683917229867551	0.14199784860388012	0.25538311632143207	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rnaseh1	7.783108343903757	-0.37230893876685783	0.2535685504129109	-1.4682772692456938	0.14202892275391316	0.2553872319969026	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dnajb4	31.91516129173626	-0.27787578220975767	0.1892842203483376	-1.4680345868154567	0.14209482822458913	0.25545396474337484	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cebpzos	7.268387709516866	-0.37637537195214676	0.2564328613197065	-1.4677345563870712	0.14217634020361655	0.2555487216949931	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Atg2b	4.772585011861921	-0.4697055993621403	0.3201871040567948	-1.4669722590664485	0.14238360192057878	0.25586941791358614	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fem1c	12.704002939305498	0.3214315615709509	0.2191579618414459	1.4666661382966173	0.1424668986318439	0.2559524139933557	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ppa2	3.775918626293834	-0.5584589808045344	0.3807872616666339	-1.4665905008488596	0.14248748565297384	0.2559524139933557	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fermt3	22.393649566962296	-0.19468896570457003	0.13279169614033678	-1.4661230435585297	0.14261476898381742	0.2560978940566339	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Bik	1.6375893578790728	-1.116122675160015	0.7612967025322263	-1.466081058078363	0.14262620542536386	0.2560978940566339	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cfap20	12.214869173387068	-0.3477242140480969	0.2372846256925529	-1.465430864023358	0.14280340192130936	0.25636418086723123	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ptgr2	13.003791406365247	-0.28398405016462286	0.19386648881776664	-1.4648434182535084	0.1429636429606986	0.2565999272399996	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc27a1	1.2892039525284615	-2.071204586157865	1.4147246668057425	-1.4640336983975588	0.14318474114242322	0.2569447862895588	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Capn1	45.30105142561082	-0.19403682090947552	0.1325492466439717	-1.4638847509307988	0.14322544056944939	0.25696584605301415	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tgfbr3	2.008221645300674	-1.0458226734751865	0.7145068172329501	-1.4636986635415374	0.14327630083422913	0.257005123534428	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Atp5md	36.97762172067517	0.2044692085524195	0.13978768917743475	1.4627125589928271	0.1435460481748255	0.2574369394394687	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Arl1	13.298187391446278	0.2775642049989405	0.18982694329890415	1.4621960411693722	0.1436874961759332	0.25758245437866395	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Eif3c	40.29136545978994	-0.19585703003109198	0.13394877163664648	-1.4621786197665159	0.14369226887626602	0.25758245437866395	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ada	3.2667120658389126	0.5510589432884762	0.37689597179347706	1.4620982566256584	0.14371428642632852	0.25758245437866395	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tstd2	6.882506635151064	-0.36714013240221616	0.25115896972232754	-1.4617838765946256	0.14380044378315954	0.2576722252295088	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Mdn1	10.120186644985338	0.30157591544884993	0.20632741705397584	1.4616376231276953	0.14384053874480138	0.2576722252295088	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Naglu	1.3627281439471561	-1.3341870886863125	0.9128278919166528	-1.4615976357656395	0.14385150265574356	0.2576722252295088	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Det1	1.3983559741106004	-1.0510129452320915	0.7193227400148033	-1.461114582878976	0.14398399885539317	0.25785749653715145	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Vav1	24.59487875235084	-0.198752214153003	0.13609023285127303	-1.4604443683347246	0.14416798642646922	0.25813488911718163	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Alkbh3	4.104155141013199	-0.5415604274024279	0.3709184243483378	-1.4600526473007887	0.14427560526811486	0.2582754580183041	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zbtb1	38.3004812721067	0.16564726044695435	0.11353116840868273	1.4590465575996472	0.14455229386832516	0.25871856994145265	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Helb	20.30921542842001	-0.253114650557589	0.17350770557711767	-1.458809277176967	0.14461760849320524	0.258783263927333	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ccdc90b	2.079433429431392	-1.016597593356101	0.6969762043317073	-1.458582928711119	0.1446799350236801	0.2588425859104839	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dstn	5.086103247240497	-0.6772340653429959	0.464547159076774	-1.4578370615566973	0.14488546008629033	0.2591580245737032	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Flvcr1	7.385766916275525	-0.3850452470399953	0.264166404767838	-1.4575859764544679	0.14495469734569066	0.25922960589618377	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fdxr	5.125135162822116	-0.4565863744212973	0.31341268760457425	-1.4568216044825921	0.14516563060484006	0.25955450921526424	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fastkd2	2.524066426614533	-0.7041335955722431	0.4836436534463361	-1.4558933846329734	0.14542209471239648	0.2599606738441228	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rraga	17.750885186642087	-0.28585294922091836	0.1964944762327551	-1.4547632824157093	0.1457348064478022	0.2604672044328971	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Arel1	9.561531550364634	-0.30549801607942945	0.21011776453289677	-1.4539371135923143	0.14596374200839538	0.2608037655608346	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zfp605	2.2585982358128285	-0.8419985539458306	0.5791423100353115	-1.453871594866713	0.14598190935246896	0.2608037655608346	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Nfx1	3.1812381288774567	-0.6810047964918144	0.46857089894687454	-1.453365537685739	0.14612228960916776	0.2610020039083021	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Map3k8	30.34192515519138	0.215903200531398	0.14860811030996351	1.4528359191236055	0.1462693164043406	0.26115615008029164	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Wdr59	2.1073555573790745	-0.942289070725807	0.6486211049535401	-1.4527573394228392	0.14629114046433647	0.26115615008029164	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Smim11	11.596526679636662	-0.2835532462481303	0.19518558504563704	-1.4527366156769808	0.1462968965170254	0.26115615008029164	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ndor1	8.968866249117717	0.37120974015222163	0.2558632369582191	1.4508131162775757	0.1468319063345928	0.2620584737478389	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Nav3	1.1796979479181604	1.4253913994778513	0.9828751690703108	1.4502262793210159	0.14699542906269128	0.2622601058532678	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Mad2l1bp	17.022964377796008	0.23345982746421975	0.16098506933851284	1.450195526973436	0.1470040020748761	0.2622601058532678	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tmem101	1.299495527126059	-1.6623532677756456	1.1473227842404354	-1.4488976342225932	0.14736617194178353	0.2628533730332737	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ttll5	2.00883544316755	-0.9260245840655335	0.6396687306063635	-1.4476627350343099	0.14771139666868885	0.2633677908068682	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Smim29	3.868425141983911	-0.5654239568596028	0.3905795883557409	-1.4476536248090188	0.1477139457906871	0.2633677908068682	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ppp1r12a	118.56194882484576	0.125462006273737	0.08667264068065421	1.4475387537343232	0.14774609062278252	0.26337217520701756	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Colgalt1	12.88934887202599	0.27540647259654666	0.19030884587953414	1.4471553927182106	0.1478534067592614	0.2635105312913152	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Slc15a3	7.726756939706357	-1.1848694642600093	0.8193629274715114	-1.4460862513226242	0.14815301146832308	0.26394960436633014	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Coil	2.3603921783062227	-0.709669036182682	0.4907590986418264	-1.446063940835102	0.14815926845630345	0.26394960436633014	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Mbd1	11.083417941305392	-0.28570360517470095	0.19760025583952792	-1.44586657522712	0.14821462853717915	0.263995218707459	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Efcab14	13.878810648666931	0.2645960808794341	0.18305599819195284	1.4454379178658663	0.14833491924217795	0.2641564439013655	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Vps13a	27.915864404163152	-0.23226595352420662	0.16070380323154118	-1.4453046465213961	0.14837233331118432	0.2641700463850747	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rp9	52.51564179843054	0.16662825921092678	0.11538367334890422	1.444123370098177	0.14870427531789782	0.2647079315048935	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tmem63a	14.111626808694476	0.25538142292448057	0.1768868275300617	1.443756024631505	0.14880761593144476	0.2648387499586315	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tmem203	15.257424346057729	-0.263813836539496	0.18276899276481584	-1.4434277529721213	0.1489000107939893	0.2649500392627904	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ammecr1l	3.6996066228210194	0.5503962099101563	0.3814943957576043	1.4427373403929886	0.1490944762241412	0.26524287007430936	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Emc7	32.494680709298436	-0.23194494252060915	0.16083659495148964	-1.4421154749674145	0.1492698001741737	0.2655015371181374	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Oaz1	63.3583815256162	-0.1543006746673872	0.1070406417891032	-1.4415148497651766	0.14943928515238888	0.2657497169516925	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Mtmr9	8.122415639150661	-0.3289149700291493	0.2283267024203418	-1.4405453525257326	0.1497131685447801	0.26618341309204185	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ubiad1	2.196048139910842	-0.8180089578050873	0.5680488903026083	-1.4400326657962865	0.14985815748120035	0.2663582009903167	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Srgap2	4.256207114741423	-0.5043509139083285	0.3502472343031896	-1.439985428897748	0.14987152156713943	0.2663582009903167	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Upf2	13.219134633617761	0.2673066674468743	0.18565999609827552	1.439764478425286	0.14993404411630618	0.26641595021026804	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp609	1.3403406451573325	-1.4995754483701753	1.0416488291088535	-1.439617082518189	0.1499757639268376	0.26643671957527093	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Hltf	9.519986508987719	-0.33995449508368825	0.23621940184686116	-1.4391472183308531	0.15010881617036448	0.2666197031158105	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tbl3	11.339598898250225	-0.27430942691016325	0.19063247673426761	-1.4389438337547134	0.15016643683628747	0.266668660450669	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Pigs	15.395184609787073	0.23271511938505715	0.16179647319348503	1.4383200992691834	0.15034325156802128	0.2669292231161667	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Pex10	1.4422345746323562	-1.100687311896483	0.7654838096446576	-1.4378975727878935	0.15046311850458988	0.26708859291170894	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Phactr2	2.421463733211188	-0.7939698650275622	0.5523647166391868	-1.4374014869349367	0.150603946545111	0.2672850997695989	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Clta	117.4852896227591	-0.1273303677995827	0.08861297887834133	-1.436926840868281	0.1507387823318923	0.2674708953697097	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Akr1e1	4.4628989300698985	-0.6701539706093387	0.466492148018326	-1.4365814589938433	0.1508369550243971	0.2675915746803541	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Plekhf1	2.158975115055586	0.8010285590102734	0.5578642170538662	1.4358844581224102	0.15103522166099626	0.2678897414187043	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cand1	24.073399100258918	0.1865989599851849	0.1300324621099914	1.435018278953645	0.1512818888818646	0.26827361946030437	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tango6	5.919933801811132	0.42678123309353716	0.2976444850110074	1.4338623914961977	0.15161153603777433	0.2688044659726486	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Depdc5	12.835154778007064	-0.2843492674012173	0.1984084459783828	-1.433151023380315	0.15181468265468612	0.2691108620404346	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Il3ra	11.75588780655891	-0.2942462559837126	0.20539626000852534	-1.4325784509002228	0.15197834367091434	0.26934715642196405	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Polr3d	3.1789070187259147	-0.5786730168939359	0.4040567508625882	-1.4321577740220242	0.15209867325104048	0.2695065766093931	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Trip13	1.3664152565907557	-2.537731448302334	1.772110909453722	-1.432038725547164	0.1521327388045047	0.2695131107575012	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gpt	3.8133655887952678	-0.6579551631676565	0.4596030965075497	-1.4315725202187546	0.1522661987156892	0.26969569075775496	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rpp21	18.90558183980256	-0.21493616082089964	0.15017157924799365	-1.4312705632931624	0.15235268702159446	0.26979501781548626	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dus2	4.875111289457786	-0.5423307201094462	0.3790729090631891	-1.4306765457065227	0.15252293821112714	0.27004260782460987	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gcn1	13.890102362724512	-0.2472838893089928	0.17289189313615402	-1.4302804187253266	0.1526365524828313	0.2701898431020909	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Sgta	3.885099301168131	-0.5713561331637904	0.3996735407796521	-1.4295570631201486	0.15284418625462007	0.2705034152106502	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Sec11a	78.58740835505964	0.14549736840477706	0.10180796267129259	1.4291354486146086	0.152965306606883	0.2706637814551787	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Yipf3	33.620952010447816	0.17299017844494924	0.121066147447302	1.4288897606182511	0.15303592089895982	0.2707347338415895	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Csf1	2.647928893115008	-0.9319655992837199	0.6523381764992783	-1.428654082894612	0.15310368139301306	0.2708006103107679	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Setd1b	43.53315683516604	0.20374952769871826	0.14266160704016986	1.4282015457834258	0.15323385583589694	0.27097683256449623	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Mpp1	9.340309035010685	-0.38206553425072265	0.2675585272716855	-1.4279699404338697	0.15330051076830653	0.27104067985978786	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Jagn1	2.604010119992046	-0.8037986954362395	0.5631687488560415	-1.4272785858039654	0.15349961053801814	0.2713386221743967	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc33a1	5.045782702044447	-0.41903509353789453	0.2936899531520132	-1.4267941039202081	0.15363925118727334	0.27153136185926074	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ice2	7.764931261828602	-0.4115445829251183	0.2884887161912786	-1.4265534831256594	0.15370864042787802	0.2715998920287062	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gfus	11.863153678717241	-0.27999739890094777	0.19629260786757072	-1.4264286462068336	0.15374464977349922	0.2716094250877111	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc17a9	4.272040555762544	0.48483650704143744	0.33997893343554475	1.426078087080521	0.1538458032267876	0.2717340167684769	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
B3galnt2	5.845018587391397	0.44324908598168145	0.3108747633902055	1.4258123790682926	0.15392250668186586	0.27177352442814284	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Fchsd1	4.471851242003251	0.4638082813043791	0.32529952428883285	1.425788378628444	0.15392943645755386	0.27177352442814284	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Scaf4	17.253748492947327	0.2584632098068688	0.18130545847358295	1.4255677241208273	0.153993158329397	0.27183193408245326	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Arhgap4	2.3622013728819677	-0.7688136650369652	0.5394094598357878	-1.4252876938254195	0.15407405594653142	0.27192063345089057	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Afg3l2	23.604755262488975	-0.20344029958774862	0.14278941914864923	-1.4247575261578695	0.15422730390456554	0.2721369610662899	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zfp729b	5.8120568960011845	0.4567634352287522	0.320629817038536	1.4245819039776157	0.15427809401883377	0.2721724498180738	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ier3	3.3659594296215656	-0.85578506164877	0.6010869883668557	-1.4237291410581439	0.1545248946313593	0.2725536511271212	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Spcs3	19.52016585509795	-0.2666704035154369	0.18739856116885667	-1.4230120116832266	0.15473267321978917	0.2728658868626455	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gdi1	24.08800693677489	0.19442986092932146	0.13668555284282352	1.4224609469363516	0.15489248095308053	0.273093420313142	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tmem19	7.338719538100002	-0.3418601370273147	0.24037406283401558	-1.4222006026639316	0.15496802388381115	0.2731723242394541	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tbx6	3.0785310013506506	0.6243439815271801	0.43905330528455067	1.422023189467945	0.15501951910334794	0.27320881475663544	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Wdr74	15.433602085167612	-0.24857845095444506	0.17482067268748452	-1.4219053566897806	0.15505372793807876	0.2732148310360744	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dhx33	11.022951508567632	0.28553203105142894	0.20092894040366444	1.4210597561396465	0.1552993881758031	0.27359336217151015	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Nab2	3.5924038660550464	-0.6068427756492517	0.4271069773734694	-1.4208214985882057	0.15536865906537178	0.27366105682509	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Sema4a	66.59496857942688	-0.18218650121564622	0.12825823082711924	-1.4204663516777924	0.15547195784970247	0.2737886482815721	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Abcc10	3.1299354548144738	0.5987437774815184	0.42167658421767096	1.4199123211746676	0.15563320842602066	0.274018222892569	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Mnat1	7.756400295772776	-0.417345668186032	0.2941029033935301	-1.4190464064463673	0.15588548708961494	0.2744079447339412	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tmem63b	4.9405623238417755	0.4753718622503086	0.33505220917093814	1.4187993669004035	0.1559575173273717	0.2744802804460309	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Eif4e2	44.90588856466805	0.16192857039310998	0.11416373113905344	1.418388911938049	0.15607725103777706	0.2746365274111777	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Pacs1	12.57633284810679	0.25886547883548516	0.18263837199624056	1.4173663289158844	0.15637585175827293	0.275107387824588	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Npc2	23.51858234875191	-0.22309600460518023	0.15742048656059904	-1.4171980374314204	0.1564250354331861	0.2751393565351362	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Txndc9	32.87220691786721	-0.17292106300544985	0.1220455810875707	-1.4168564028661943	0.15652491520931322	0.2752604653591728	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dipk2a	17.582084614913185	0.26339854296923937	0.18594042663854518	1.4165749091308002	0.1566072486390346	0.27535067576803707	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tbcc	6.264418048163996	-0.39426334731909296	0.2783961014937405	-1.4161956478688609	0.15671822978579586	0.27549120956203305	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Lamtor3	15.309076544242284	-0.2466084168166589	0.1741551238231721	-1.4160273404706256	0.1567674997586419	0.27552322857739125	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fbxl17	9.253334131458493	0.3060637883101739	0.21626350924613638	1.4152354661083066	0.15699946911641835	0.2757895609498265	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Akap8l	4.567675907125558	0.45704393151682304	0.3229523826890998	1.4152053244233551	0.15700830387128437	0.2757895609498265	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cptp	2.0716948499094188	-0.9636656725964593	0.6809435532005448	-1.4151917116581467	0.1570122939988248	0.2757895609498265	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Msl3l2	3.4832103740842015	-0.7981048412375323	0.5641977816740712	-1.4145834442479	0.15719066574576535	0.27604821585440026	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ndrg1	10.608160661043517	-0.8075961571771625	0.5711111858482303	-1.4140786893846216	0.15733879946391507	0.27621504521045154	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Plod2	2.3741817692995686	0.7001306785259678	0.4951773704303698	1.413898777154272	0.15739162505234106	0.27621504521045154	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
