"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.69795561586435,0.845,0.432,0,"1","Skil"
0,1.81641469067315,0.604,0.191,0,"1","Lag3"
0,1.58048915078951,0.598,0.19,0,"1","Ptgs1"
0,1.60095743968402,0.777,0.371,0,"1","Zfand5"
0,1.27274965693162,0.717,0.312,0,"1","F11r"
0,2.70304486007955,0.588,0.185,0,"1","Hk2"
0,1.85664259881508,0.737,0.335,0,"1","Ier2"
0,1.30032781448051,0.792,0.391,0,"1","Kctd12"
0,1.45031077424197,0.839,0.439,0,"1","Smap2"
0,2.89611331958689,0.507,0.11,0,"1","Adamts1"
0,0.59073880490978,0.836,0.439,0,"1","Ctsz"
0,0.976435838156835,0.817,0.42,0,"1","Bin1"
0,1.75389401784057,0.601,0.206,0,"1","Pde3b"
0,2.03652469806639,0.647,0.252,0,"1","Tnfaip3"
0,1.06174363018125,0.798,0.408,0,"1","Cd9"
0,1.01321559279299,0.858,0.469,0,"1","Abhd12"
0,1.53133020986793,0.736,0.348,0,"1","Zc3h12a"
0,1.66034214873331,0.664,0.279,0,"1","Bhlhe41"
0,2.37972708549515,0.514,0.13,0,"1","Pdgfb"
0,1.36174978361538,0.766,0.383,0,"1","Bmp2k"
0,2.06673706213274,0.68,0.301,0,"1","Ncf1"
0,1.46374694379178,0.728,0.35,0,"1","Irf5"
0,1.62895473124411,0.87,0.492,0,"1","Per1"
0,1.33667773710213,0.557,0.181,0,"1","P2ry13"
0,1.33532333864508,0.664,0.288,0,"1","Adap2"
0,1.27112129346442,0.728,0.353,0,"1","Bin2"
0,1.4534233697511,0.634,0.259,0,"1","Rab3il1"
0,1.25217044026205,0.695,0.32,0,"1","C3ar1"
0,0.905662004860837,0.823,0.449,0,"1","Pik3ap1"
0,1.02722962613723,0.895,0.522,0,"1","Serinc3"
0,1.64944052578235,0.636,0.263,0,"1","Eeig2"
0,1.15542975652077,0.794,0.423,0,"1","Inpp5d"
0,1.6165428105811,0.928,0.557,0,"1","Ubc"
0,1.90348837483846,0.629,0.258,0,"1","Bach1"
0,1.45025697399098,0.78,0.412,0,"1","Wsb1"
0,1.09568602504834,0.754,0.386,0,"1","Pld4"
0,1.55413863334096,0.573,0.205,0,"1","Tagap"
0,0.887628552568491,0.938,0.573,0,"1","Laptm5"
0,0.71611502239328,0.813,0.448,0,"1","Selenop"
0,1.39387910623642,0.652,0.288,0,"1","Cxcl16"
0,1.3152216882074,0.81,0.448,0,"1","Marcks"
0,1.26138584717275,0.717,0.355,0,"1","Elmo1"
0,1.37532802965594,0.682,0.322,0,"1","Fmnl3"
0,0.692820892812649,0.743,0.383,0,"1","Cebpb"
0,2.23297779402436,0.521,0.162,0,"1","Maff"
0,0.974379510322313,0.693,0.336,0,"1","Ccr5"
0,1.13941343961175,0.662,0.307,0,"1","Rnase4"
0,0.721766672051144,0.755,0.4,0,"1","Aif1"
0,1.53234135327282,0.531,0.177,0,"1","Golm1"
0,1.83411162674679,0.554,0.2,0,"1","Smad7"
0,1.99097764228085,0.539,0.19,0,"1","Nfkbid"
0,1.68503239229988,0.579,0.231,0,"1","Ier3"
0,1.39851601051635,0.698,0.352,0,"1","Efhd2"
0,1.15166098496915,0.859,0.514,0,"1","Gna13"
0,1.12159240092783,0.691,0.347,0,"1","Ly86"
0,1.5941596720761,0.612,0.268,0,"1","Gnl3"
0,1.36561982224747,0.665,0.323,0,"1","Plekho2"
0,1.07809831039914,0.662,0.321,0,"1","Rel"
0,1.42010512830571,0.555,0.215,0,"1","Rasgrp3"
0,0.970333697976832,0.881,0.543,0,"1","Qki"
0,0.600454222877126,0.721,0.383,0,"1","Mpeg1"
0,1.04019142151091,0.682,0.346,0,"1","Anxa3"
0,1.12045993451732,0.687,0.352,0,"1","Rgs10"
0,1.84757868303652,0.544,0.212,0,"1","Rab20"
0,1.24675692417434,0.571,0.24,0,"1","Soga1"
0,1.34510421677778,0.57,0.24,0,"1","Ints6l"
0,1.27482519790163,0.666,0.338,0,"1","Mef2a"
0,0.576988364360715,0.738,0.41,0,"1","Grn"
0,0.84534431241993,0.708,0.38,0,"1","Fcgr3"
0,1.34049430766123,0.59,0.262,0,"1","Il21r"
0,1.34684770573135,0.566,0.239,0,"1","Mertk"
0,1.35284005517171,0.697,0.374,0,"1","Vmp1"
0,1.00742541238621,0.858,0.536,0,"1","Mcl1"
0,1.28520602047612,0.575,0.254,0,"1","Frmd4a"
0,1.12641726226277,0.639,0.321,0,"1","Camk1"
0,1.24895388141168,0.662,0.345,0,"1","Dusp1"
0,1.08369442369922,0.727,0.41,0,"1","Cyfip1"
0,1.0139513696254,0.651,0.334,0,"1","Basp1"
0,0.899478755515274,0.751,0.434,0,"1","Snx29"
0,1.61406699270075,0.51,0.197,0,"1","Numb"
0,0.879041590398421,0.674,0.366,0,"1","Ctsa"
0,1.28795721727293,0.587,0.279,0,"1","Sirpa"
