"gene","lineage","rho","p_val","p_adj","abs_rho","detected_frac","n_cells"
"Rgs10","slingPseudotime_1",0.179150545450991,2.50011046100214e-32,1.54723817209189e-31,0.179150545450991,0.291763610981852,4298
"Ighm","slingPseudotime_1",0.179101621530306,2.59997142607425e-32,1.60148474695278e-31,0.179101621530306,0.358538855281526,4298
"Nfkbib","slingPseudotime_1",0.178838071669669,3.21005783448055e-32,1.96803545740116e-31,0.178838071669669,0.284085621219172,4298
"Tkt","slingPseudotime_1",0.178798640958401,3.31281323988314e-32,2.02158649801241e-31,0.178798640958401,0.226617031177292,4298
"Egln3","slingPseudotime_1",0.176910266097869,1.48534731709772e-31,9.02210962977876e-31,0.176910266097869,0.0593299208934388,4298
"Ephx1","slingPseudotime_1",0.176631541355173,1.85094426729585e-31,1.11909625746182e-30,0.176631541355173,0.0677059097254537,4298
"H2az1","slingPseudotime_1",0.176608751194917,1.88451814226818e-31,1.13416871681461e-30,0.176608751194917,0.367380176826431,4298
"Emp3","slingPseudotime_1",0.175453004940822,4.67439698640038e-31,2.80036933614489e-30,0.175453004940822,0.338064215914379,4298
"Impa2","slingPseudotime_1",0.175297000871877,5.28166599078618e-31,3.14649953963215e-30,0.175297000871877,0.0616565844578874,4298
"Thap12","slingPseudotime_1",0.175292542659368,5.30012498672793e-31,3.14649953963215e-30,0.175292542659368,0.179385760818986,4298
"Gbp7","slingPseudotime_1",0.174501237693201,9.83061647867777e-31,5.80980577478614e-30,0.174501237693201,0.197999069334574,4298
"Batf","slingPseudotime_1",0.174389667849929,1.07227588517893e-30,6.30863659800341e-30,0.174389667849929,0.169148441135412,4298
"Myo1e","slingPseudotime_1",0.173833257540554,1.65223378434101e-30,9.67736930828307e-30,0.173833257540554,0.0879478827361563,4298
"H1f4","slingPseudotime_1",0.173639659114524,1.91979733176502e-30,1.11945515523365e-29,0.173639659114524,0.458585388552815,4298
"Mcl1","slingPseudotime_1",-0.173406782333692,2.29912913822805e-30,1.33471567670584e-29,0.173406782333692,0.480688692415077,4298
"Sec11c","slingPseudotime_1",0.171346999938429,1.12048374886969e-29,6.47609990536141e-29,0.171346999938429,0.368543508608655,4298
"Txnip","slingPseudotime_1",-0.170331299143105,2.42898558709378e-29,1.39773205713467e-28,0.170331299143105,0.4185667752443,4298
"Anxa2","slingPseudotime_1",0.170047474137207,3.0126479991449e-29,1.72602365715201e-28,0.170047474137207,0.12214983713355,4298
"Itgb8","slingPseudotime_1",0.16982590845054,3.56322740295326e-29,2.03258884898899e-28,0.16982590845054,0.0307119590507213,4298
"Ciapin1","slingPseudotime_1",0.169074468809305,6.28533848675127e-29,3.56985458641457e-28,0.169074468809305,0.08189855746859,4298
"Phlpp1","slingPseudotime_1",0.168681704981455,8.44711084828298e-29,4.77698682454624e-28,0.168681704981455,0.111447184737087,4298
"Glipr1","slingPseudotime_1",0.168060869445173,1.34586246801317e-28,7.57841870400549e-28,0.168060869445173,0.148208469055375,4298
"Ndrg1","slingPseudotime_1",0.167844292992777,1.58265711113622e-28,8.87370140944752e-28,0.167844292992777,0.067240577012564,4298
"Cd27","slingPseudotime_1",0.167065590409605,2.82930421844529e-28,1.57959452536179e-27,0.167065590409605,0.224523033969288,4298
"Mxd1","slingPseudotime_1",0.166748658752065,3.58107055096237e-28,1.99083244189095e-27,0.166748658752065,0.359236854350861,4298
"Arl14ep","slingPseudotime_1",0.165877012660731,6.82988428084683e-28,3.78093172002997e-27,0.165877012660731,0.0988832014890647,4298
"Pcyt1a","slingPseudotime_1",0.16518199255244,1.13998563182859e-27,6.28429054184499e-27,0.16518199255244,0.0730572359236854,4298
"Lig1","slingPseudotime_1",0.164370332279215,2.06773239324065e-27,1.13508991628943e-26,0.164370332279215,0.0630525825965565,4298
"Dnajb1","slingPseudotime_1",-0.164069555610435,2.57623607061547e-27,1.40834238526979e-26,0.164069555610435,0.297580269892973,4298
"Zdhhc23","slingPseudotime_1",0.163442925672471,4.06767523559822e-27,2.21443564693148e-26,0.163442925672471,0.0807352256863657,4298
"Antxr2","slingPseudotime_1",0.163183774606229,4.91078099013682e-27,2.66237382605765e-26,0.163183774606229,0.25383899488134,4298
"Elk3","slingPseudotime_1",0.163108447348435,5.18684521848393e-27,2.80046951714029e-26,0.163108447348435,0.161237785016287,4298
"Psma4","slingPseudotime_1",0.163046405010289,5.42573236929033e-27,2.9174429788971e-26,0.163046405010289,0.258957654723127,4298
"Ugcg","slingPseudotime_1",-0.163017519414851,5.5406429404557e-27,2.96707083178689e-26,0.163017519414851,0.192182410423453,4298
"Tmpo","slingPseudotime_1",0.162519476609995,7.94747826916083e-27,4.23865507688577e-26,0.162519476609995,0.148441135411819,4298
"Ier5l","slingPseudotime_1",0.162310534764539,9.24289557068952e-27,4.90958663511929e-26,0.162310534764539,0.110749185667752,4298
"Tent5a","slingPseudotime_1",0.161851346381273,1.28712863679029e-26,6.80932569140671e-26,0.161851346381273,0.0493252675663099,4298
"Samd11","slingPseudotime_1",0.161562505949546,1.5844111917812e-26,8.3483834683411e-26,0.161562505949546,0.0439739413680782,4298
"Entpd1","slingPseudotime_1",0.161460200589353,1.70526683199632e-26,8.94924033431667e-26,0.161460200589353,0.0730572359236854,4298
"Nr4a3","slingPseudotime_1",0.160749083483527,2.8386890399577e-26,1.48380877307749e-25,0.160749083483527,0.37785016286645,4298
"Taldo1","slingPseudotime_1",0.160099578433669,4.51214715380873e-26,2.34918137531629e-25,0.160099578433669,0.212191717077711,4298
"Acsbg1","slingPseudotime_1",0.159446133637758,7.17824602957816e-26,3.72247383035832e-25,0.159446133637758,0.117263843648208,4298
"Arl5c","slingPseudotime_1",0.159385579798145,7.49308027703689e-26,3.87044146593402e-25,0.159385579798145,0.143322475570033,4298
"Cd8a","slingPseudotime_1",-0.159282613318481,8.06014261034379e-26,4.14702239402787e-25,0.159282613318481,0.213820381572825,4298
"Plscr1","slingPseudotime_1",0.158255234417165,1.66457429599405e-25,8.5309432669695e-25,0.158255234417165,0.154257794322941,4298
"Tnfsf11","slingPseudotime_1",0.1582241017691,1.70143175477717e-25,8.68590841349278e-25,0.1582241017691,0.118892508143322,4298
"Ccnd2","slingPseudotime_1",0.158050999233387,1.92160402394373e-25,9.7718778271867e-25,0.158050999233387,0.340623545835272,4298
"Tmem158","slingPseudotime_1",0.156392404965111,6.12371338797896e-25,3.10205095174841e-24,0.156392404965111,0.032805956258725,4298
"Rbfa","slingPseudotime_1",0.155273077448254,1.32926621506785e-24,6.70768182372699e-24,0.155273077448254,0.204048394602141,4298
"Cpm","slingPseudotime_1",0.154884772972807,1.73699280187822e-24,8.73155002323455e-24,0.154884772972807,0.0960912052117264,4298
"Jdp2","slingPseudotime_1",0.154728722641733,1.93377511340807e-24,9.68363720912743e-24,0.154728722641733,0.101675197766403,4298
"Il9r","slingPseudotime_1",0.154722874077723,1.94156453710014e-24,9.68567556150337e-24,0.154722874077723,0.0411819450907399,4298
"Oas1a","slingPseudotime_1",0.154392260121161,2.43631458409947e-24,1.21077452058277e-23,0.154392260121161,0.08189855746859,4298
"Ctla2a","slingPseudotime_1",0.154211802148373,2.75708503996263e-24,1.36501719714376e-23,0.154211802148373,0.350162866449511,4298
"Cdkn2c","slingPseudotime_1",0.153843923040324,3.54614161324663e-24,1.74907435961638e-23,0.153843923040324,0.0742205677059097,4298
"Bst2","slingPseudotime_1",0.15367429942261,3.98166632717282e-24,1.95653416526245e-23,0.15367429942261,0.272684969753374,4298
"Fmnl3","slingPseudotime_1",0.153495656590041,4.4976627582174e-24,2.20184087267956e-23,0.153495656590041,0.189390414146114,4298
"Bcl2a1b","slingPseudotime_1",0.153373944835047,4.88660326020042e-24,2.38335445255872e-23,0.153373944835047,0.107957189390414,4298
"Prdx4","slingPseudotime_1",0.153219212599109,5.42946596819392e-24,2.63831827787794e-23,0.153219212599109,0.0500232666356445,4298
"Stk32c","slingPseudotime_1",0.153013847580858,6.24316002506224e-24,3.02251880180135e-23,0.153013847580858,0.0614239181014425,4298
"Il17rb","slingPseudotime_1",0.152911472409438,6.69277336382484e-24,3.22827891666845e-23,0.152911472409438,0.0463006049325268,4298
"Fam3c","slingPseudotime_1",0.152587443652621,8.33797557125141e-24,4.0071149998102e-23,0.152587443652621,0.228478362028851,4298
"Hnrnpa1","slingPseudotime_1",0.152138193837951,1.12994943782788e-23,5.41056081178899e-23,0.152138193837951,0.452303396928804,4298
"Ndufa8","slingPseudotime_1",0.15115930233096,2.18419210287848e-23,1.03880371217795e-22,0.15115930233096,0.267798976268032,4298
"Inf2","slingPseudotime_1",0.151158554622166,2.18528829695971e-23,1.03880371217795e-22,0.151158554622166,0.0744532340623546,4298
"Mdfic","slingPseudotime_1",0.151093922784178,2.28213030692963e-23,1.08092236920277e-22,0.151093922784178,0.0749185667752443,4298
"Nabp1","slingPseudotime_1",0.150358109293209,3.73379421326409e-23,1.76213597402967e-22,0.150358109293209,0.318752908329456,4298
"Aff3","slingPseudotime_1",-0.150024141561602,4.66487372823897e-23,2.19366105069876e-22,0.150024141561602,0.0725919032107957,4298
"Malt1","slingPseudotime_1",0.149998889645737,4.74396843785578e-23,2.22288806802385e-22,0.149998889645737,0.432992089343881,4298
"Ptpn13","slingPseudotime_1",0.149960132199956,4.8679546495314e-23,2.27286708191644e-22,0.149960132199956,0.125407166123779,4298
"Cxcr6","slingPseudotime_1",0.149677988101751,5.87252002825138e-23,2.7321795308744e-22,0.149677988101751,0.283620288506282,4298
"Sytl3","slingPseudotime_1",0.149447904278158,6.84150903928236e-23,3.17175260054363e-22,0.149447904278158,0.161005118659842,4298
"Cd55","slingPseudotime_1",-0.149306614292416,7.51329412702926e-23,3.47093024459943e-22,0.149306614292416,0.0677059097254537,4298
"Plac8","slingPseudotime_1",0.14907376605436,8.76562927885747e-23,4.03526512767053e-22,0.14907376605436,0.191949744067008,4298
"Phf11b","slingPseudotime_1",0.148801826334614,1.04915689358749e-22,4.81291553981395e-22,0.148801826334614,0.104001861330852,4298
"AA467197","slingPseudotime_1",0.148402282019283,1.3654010898086e-22,6.24183355341075e-22,0.148402282019283,0.080269892973476,4298
"Akr1a1","slingPseudotime_1",0.148008113806839,1.76942233446319e-22,8.06070174588788e-22,0.148008113806839,0.249418334108888,4298
"Itga3","slingPseudotime_1",0.147872834207328,1.933728762762e-22,8.77872711676036e-22,0.147872834207328,0.0395532805956259,4298
"Ccr6","slingPseudotime_1",0.147438859022298,2.56959526129303e-22,1.16252033890223e-21,0.147438859022298,0.042577943229409,4298
"Icam1","slingPseudotime_1",0.147356296261098,2.71214161511404e-22,1.222793745371e-21,0.147356296261098,0.192415076779898,4298
"Lin54","slingPseudotime_1",0.146635068910318,4.34077784411404e-22,1.95037689434165e-21,0.146635068910318,0.117729176361098,4298
"Tmem64","slingPseudotime_1",0.146368290661091,5.16250670590825e-22,2.31167535773093e-21,0.146368290661091,0.246859004187994,4298
"Grb7","slingPseudotime_1",0.146227160337655,5.6576390041336e-22,2.52476951476982e-21,0.146227160337655,0.0504885993485342,4298
"Alcam","slingPseudotime_1",0.145759246487675,7.65995298310495e-22,3.40673163180803e-21,0.145759246487675,0.0411819450907399,4298
"Pdia4","slingPseudotime_1",0.144972978447014,1.27167530720868e-21,5.63661487519523e-21,0.144972978447014,0.226849697533737,4298
"Ssr2","slingPseudotime_1",0.144951112304814,1.28967780897578e-21,5.69716257702432e-21,0.144951112304814,0.209865053513262,4298
"Slc15a3","slingPseudotime_1",0.144756227256329,1.46167636823827e-21,6.43529998365308e-21,0.144756227256329,0.0467659376454165,4298
"Bmp2k","slingPseudotime_1",0.144493916523651,1.72947378575817e-21,7.58886156158768e-21,0.144493916523651,0.178920428106096,4298
"Plk3","slingPseudotime_1",0.142799475405839,5.08880306967399e-21,2.22550320913743e-20,0.142799475405839,0.214053047929269,4298
"Cisd3","slingPseudotime_1",0.142321964593815,6.88147814872998e-21,2.99950143891486e-20,0.142321964593815,0.106095858538855,4298
"Nr4a1","slingPseudotime_1",0.142006095354831,8.3972065475322e-21,3.64805794382856e-20,0.142006095354831,0.436249418334109,4298
"Lxn","slingPseudotime_1",0.141971823046826,8.58031748136199e-21,3.71530578730922e-20,0.141971823046826,0.0535132619823174,4298
"Id3","slingPseudotime_1",-0.141234073514337,1.36336620216707e-20,5.88400150408946e-20,0.141234073514337,0.039320614239181,4298
"St8sia1","slingPseudotime_1",-0.139919668503206,3.09223795128433e-20,1.33016924330657e-19,0.139919668503206,0.0707305723592369,4298
"Btg2","slingPseudotime_1",-0.139833441576223,3.26201878696068e-20,1.39861720538968e-19,0.139833441576223,0.465100046533271,4298
"Plxnd1","slingPseudotime_1",0.139409716128304,4.23982595702129e-20,1.81193865003646e-19,0.139409716128304,0.0232666356444858,4298
"Ptprj","slingPseudotime_1",0.139381725216546,4.31377256730212e-20,1.83755506762999e-19,0.139381725216546,0.0765472312703583,4298
"Hsp90aa1","slingPseudotime_1",-0.138943959230652,5.65065352104695e-20,2.39924188337009e-19,0.138943959230652,0.45974872033504,4298
"Tspan13","slingPseudotime_1",0.138745261957319,6.3854218200225e-20,2.70247529931275e-19,0.138745261957319,0.323406235458353,4298
"Prdx2","slingPseudotime_1",0.138528601927591,7.29444164692834e-20,3.07726927355948e-19,0.138528601927591,0.117961842717543,4298
"Itgb3","slingPseudotime_1",0.138066721263223,9.68077697775146e-20,4.07089083166985e-19,0.138066721263223,0.11493718008376,4298
"Acsl5","slingPseudotime_1",0.137685376509707,1.22202882892163e-19,5.12237004327533e-19,0.137685376509707,0.221963704048395,4298
"Nedd9","slingPseudotime_1",0.13765542126995,1.24456211210734e-19,5.20020857033387e-19,0.13765542126995,0.242205677059097,4298
"Tuba1a","slingPseudotime_1",-0.137505082535304,1.36400114137747e-19,5.681173007896e-19,0.137505082535304,0.0858538855281526,4298
"Cxcr3","slingPseudotime_1",0.136536827451292,2.45514255924508e-19,1.01935032839542e-18,0.136536827451292,0.208003722661703,4298
"Slc5a3","slingPseudotime_1",0.136285420329969,2.85795976396803e-19,1.18285274773693e-18,0.136285420329969,0.0865518845974872,4298
"Heg1","slingPseudotime_1",0.135456014010917,4.70816279732627e-19,1.94248729248178e-18,0.135456014010917,0.115635179153094,4298
"Igtp","slingPseudotime_1",0.13533182676188,5.07220544818593e-19,2.08612336928525e-18,0.13533182676188,0.127035830618893,4298
"Ly75","slingPseudotime_1",0.135196534566521,5.50047681777836e-19,2.25519549528913e-18,0.135196534566521,0.135877152163797,4298
"Alad","slingPseudotime_1",0.134559852092397,8.04615557088842e-19,3.2886467629301e-18,0.134559852092397,0.107026523964635,4298
"Ppil1","slingPseudotime_1",0.134334735023888,9.20039261547855e-19,3.7487314010894e-18,0.134334735023888,0.0518845974872034,4298
"Zfp52","slingPseudotime_1",0.134178063748365,1.00986927539923e-18,4.10200770688478e-18,0.134178063748365,0.0681712424383434,4298
"Cox5a","slingPseudotime_1",0.133955997641142,1.15220469666291e-18,4.66571778401771e-18,0.133955997641142,0.182410423452769,4298
"Txk","slingPseudotime_1",-0.133684577250353,1.3532897853225e-18,5.46312676413269e-18,0.133684577250353,0.14751046998604,4298
"Cass4","slingPseudotime_1",0.133662964668637,1.37071613216395e-18,5.51650173435306e-18,0.133662964668637,0.0342019543973941,4298
"Vill","slingPseudotime_1",0.133501746324167,1.50788775926634e-18,6.04999614727046e-18,0.133501746324167,0.0304792926942764,4298
"Prkcb","slingPseudotime_1",-0.133339607881528,1.65949480146e-18,6.63797920583998e-18,0.133339607881528,0.132852489530014,4298
"Perp","slingPseudotime_1",0.133317056670542,1.6817397333303e-18,6.70651224963329e-18,0.133317056670542,0.0465332712889716,4298
"Samhd1","slingPseudotime_1",0.132782246676131,2.30468797132006e-18,9.16288066173307e-18,0.132782246676131,0.490926012098651,4298
"Tomm5","slingPseudotime_1",0.132671824402512,2.45922904287255e-18,9.74775983156734e-18,0.132671824402512,0.197999069334574,4298
"Jarid2","slingPseudotime_1",0.132404328161571,2.8772851119382e-18,1.13704761050088e-17,0.132404328161571,0.262680316426245,4298
"Arl6ip1","slingPseudotime_1",0.13209067147586,3.45744919377801e-18,1.36221421688791e-17,0.13209067147586,0.0851558864588181,4298
"Adgrg5","slingPseudotime_1",-0.13134050506322,5.35515198984816e-18,2.10358066188048e-17,0.13134050506322,0.0667752442996743,4298
"Tagln2","slingPseudotime_1",0.13130911452214,5.45379930321482e-18,2.13593572710981e-17,0.13130911452214,0.137505816658911,4298
"Gyg","slingPseudotime_1",0.130679184854663,7.85917369647076e-18,3.06882020528858e-17,0.130679184854663,0.115635179153094,4298
"St8sia6","slingPseudotime_1",-0.130182315367946,1.04711369320114e-17,4.07659693020742e-17,0.130182315367946,0.0435086086551885,4298
"Ripk3","slingPseudotime_1",0.130099232832985,1.09846077202275e-17,4.26384773045516e-17,0.130099232832985,0.144020474639367,4298
"Axl","slingPseudotime_1",0.129890041266077,1.2390068674846e-17,4.79521241929142e-17,0.129890041266077,0.0625872498836668,4298
"Uhrf2","slingPseudotime_1",0.129725787178131,1.36166698900581e-17,5.2544326163989e-17,0.129725787178131,0.296184271754304,4298
"Cst7","slingPseudotime_1",0.129489075571713,1.55977236307335e-17,6.00123560220598e-17,0.129489075571713,0.0921358771521638,4298
"Txndc17","slingPseudotime_1",0.129026318322178,2.03268522525033e-17,7.7979035541767e-17,0.129026318322178,0.166123778501629,4298
"Jun","slingPseudotime_1",-0.128775322078916,2.34572225611759e-17,8.9725586006597e-17,0.128775322078916,0.314564913913448,4298
"Hspa1b","slingPseudotime_1",-0.128705709567839,2.44066184512775e-17,9.30857075816166e-17,0.128705709567839,0.342717543043276,4298
"Snrnp25","slingPseudotime_1",0.128460804384376,2.80578141301132e-17,1.06701020691909e-16,0.128460804384376,0.0863192182410423,4298
"Arrdc4","slingPseudotime_1",0.128435774498023,2.84600237626988e-17,1.07917777967228e-16,0.128435774498023,0.0702652396463471,4298
"Hspa1a","slingPseudotime_1",-0.128137096655763,3.3721249768771e-17,1.27499365119964e-16,0.128137096655763,0.301535597952536,4298
"Myo1c","slingPseudotime_1",0.128036413099839,3.5702462923115e-17,1.34602388951514e-16,0.128036413099839,0.0784085621219172,4298
"Gas2l3","slingPseudotime_1",0.127784422924494,4.11782352148558e-17,1.54801846996822e-16,0.127784422924494,0.0202419730107027,4298
