"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.95441832687758e-108,0.835088597945948,0.761,0.432,9.44064412186524e-104,"0","Pld4"
2.12479812822429e-107,1.36820645431409,0.537,0.25,4.04880283333139e-103,"0","Plk3"
2.81787747375751e-107,0.844245411290924,0.88,0.602,5.36946552624493e-103,"0","Arhgdib"
3.82502560784931e-107,1.1846354433195,0.569,0.279,7.28858629575686e-103,"0","Abr"
8.18454490630967e-107,0.8249659649784,0.639,0.329,1.55956503189731e-102,"0","Txnip"
1.29631096821661e-106,0.93920307706875,0.651,0.358,2.47012054993675e-102,"0","Cyth4"
2.10545974383223e-106,0.950466414332327,0.658,0.32,4.01195354187232e-102,"0","Msrb1"
3.44811738252159e-106,0.832038985629282,0.747,0.426,6.57038767239488e-102,"0","Bin2"
1.39018516322855e-105,0.908949121258494,0.597,0.283,2.64899782853199e-101,"0","Plin2"
5.14382285381144e-105,0.885779871829456,0.678,0.35,9.80155444793769e-101,"0","Myo1f"
9.56422015194647e-105,1.32916828944236,0.531,0.238,1.8224621499534e-100,"0","Gimap8"
3.70069488924798e-104,1.07266781695553,0.601,0.312,7.05167411146203e-100,"0","Fli1"
4.26796431573749e-104,1.10079407422248,0.624,0.319,8.13260600363779e-100,"0","Acap1"
8.56407215416968e-104,0.616492992063517,0.685,0.336,1.63188394897703e-99,"0","Ctsa"
3.82089985312897e-103,0.801524989515108,0.876,0.584,7.28072467013724e-99,"0","Ptprc"
7.54688549565974e-103,1.17648628444399,0.554,0.27,1.43805903119796e-98,"0","Iqgap2"
9.28940685440656e-103,0.844435716763095,0.672,0.359,1.77009647610717e-98,"0","Arap1"
3.53979084830276e-102,1.29348323371565,0.56,0.279,6.74507146144092e-98,"0","Ifitm3"
4.8503440792293e-101,1.05865867437183,0.615,0.312,9.24233064297143e-97,"0","Cd69"
7.0454547137414e-101,1.07955645086377,0.548,0.275,1.34251139570342e-96,"0","Tgfbr2"
1.63584403413073e-100,1.01750454327641,0.634,0.341,3.1171008070361e-96,"0","Irs2"
1.08534354498218e-99,0.743309657877922,0.89,0.621,2.06812212496354e-95,"0","Per1"
3.37656382086203e-99,1.23090031274102,0.548,0.256,6.43404236065259e-95,"0","Clec12a"
3.56259249192462e-99,0.760257541385417,0.674,0.367,6.78851999336237e-95,"0","Irf7"
4.89821548334794e-99,1.12418682120307,0.505,0.225,9.3335496035195e-95,"0","Atp13a2"
6.82490574590146e-99,1.17721651070359,0.6,0.31,1.30048578988152e-94,"0","Furin"
2.88501763138767e-98,0.674746979450886,0.947,0.742,5.49740109660921e-94,"0","Gna13"
1.19208713351415e-97,0.894152681823408,0.564,0.266,2.27152203291121e-93,"0","Cd300a"
5.01100547736152e-97,0.906805822492666,0.671,0.373,9.54847093711238e-93,"0","Ypel3"
5.37872002115146e-97,0.928461775922472,0.659,0.367,1.02491510003041e-92,"0","Trib1"
5.88254335206242e-97,0.828628489206552,0.758,0.436,1.12091863573549e-92,"0","Plekho2"
7.93208513102026e-97,0.855032285151268,0.668,0.381,1.51145882171591e-92,"0","Pik3cd"
4.1286272521065e-96,0.875568730295513,0.71,0.411,7.86709922888893e-92,"0","Saraf"
1.25186471950689e-95,0.99515891101267,0.589,0.306,2.38542822302037e-91,"0","Sh3bp2"
5.33703653071372e-95,0.505205965964956,0.717,0.37,1.0169723109275e-90,"0","Grn"
6.85820733958066e-95,1.28944704127416,0.546,0.265,1.30683140855709e-90,"0","Ctsw"
2.37364549189167e-94,0.713187129639525,0.659,0.342,4.52298148479957e-90,"0","Lgals3bp"
1.21387853670518e-93,1.05920884583727,0.653,0.361,2.31304555169172e-89,"0","Odc1"
3.44826015164905e-93,0.952445191508859,0.663,0.365,6.57065971896726e-89,"0","Klf4"
4.29687029632751e-93,1.06790010233712,0.558,0.282,8.18768634965207e-89,"0","Tm6sf1"
1.27456430400821e-92,1.09742032720489,0.578,0.28,2.42868228128764e-88,"0","Ltb"
3.17702362953335e-92,0.946810691599874,0.629,0.338,6.05381852607579e-88,"0","Rasal3"
8.14095268296875e-92,0.863258294067523,0.716,0.412,1.55125853373969e-87,"0","Nr4a1"
5.59803700740948e-91,0.794078090268153,0.773,0.469,1.06670595176188e-86,"0","Ptpn18"
5.17499276701526e-90,0.874500012289122,0.641,0.346,9.86094871754758e-86,"0","Anxa6"
2.13106565883588e-89,0.659471198288699,0.904,0.624,4.06074561291176e-85,"0","Arhgef1"
3.12005953241801e-89,1.38276010234672,0.517,0.237,5.94527343902252e-85,"0","Icos"
7.85831694381189e-89,0.864649457223699,0.693,0.41,1.49740229364336e-84,"0","Rnf213"
1.56143510124841e-88,1.08488455560182,0.567,0.29,2.97531458542885e-84,"0","Nkg7"
4.60253148973862e-88,0.779890847045877,0.797,0.495,8.77012375369694e-84,"0","Ubl3"
1.15851151885398e-87,1.19828075972714,0.531,0.267,2.20754369917625e-83,"0","Gimap6"
1.20710746921562e-86,1.06148851051941,0.562,0.287,2.30014328259036e-82,"0","Klf13"
3.11561473136567e-85,0.914371054227466,0.701,0.408,5.93680387061728e-81,"0","Adgre5"
3.78368779898938e-85,0.690851411597206,0.82,0.498,7.20981710097426e-81,"0","H2-Ab1"
1.37011647052463e-84,0.879220021928752,0.657,0.363,2.61075693458469e-80,"0","Arhgap9"
4.87505177831051e-84,0.907810568052108,0.565,0.288,9.28941116357067e-80,"0","Tagap"
1.6351163248575e-83,0.809529930040151,0.737,0.442,3.11571415701596e-79,"0","Atp1b3"
1.966936961889e-83,0.904491266949664,0.667,0.384,3.7479983808795e-79,"0","Sertad1"
2.05072374825455e-83,0.712291298076737,0.789,0.486,3.90765410229905e-79,"0","Mbnl1"
2.72240605837212e-83,0.922772997302445,0.631,0.36,5.18754474422808e-79,"0","Map2k3"
3.00316724054773e-83,0.701780591999859,0.615,0.349,5.72253517686371e-79,"0","Vsir"
3.43316331113568e-83,0.822065158435906,0.708,0.443,6.54189268936904e-79,"0","Nfe2l2"
6.4766855151927e-83,0.991784247769898,0.548,0.286,1.23413242491997e-78,"0","Mapk6"
