"cluster","pathway","NES","pval","padj"
"Angiogenic TAMs","KAECH_DAY15_EFF_VS_MEMORY_CD8_TCELL_UP",1.90410686264969,1.66427782092427e-05,0.000746825930272415
"Angiogenic TAMs","GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_UP",1.90302165406983,0.000167387994477634,0.00398928038513443
"Angiogenic TAMs","GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN",1.90071412420604,2.53136652496909e-05,0.00102830966223998
"Angiogenic TAMs","GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN",1.89865094422446,2.59818555893797e-06,0.000185603808807449
"Angiogenic TAMs","GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP",1.89661221157662,8.53002753064243e-05,0.00256955053705384
"Angiogenic TAMs","GSE17721_LPS_VS_GARDIQUIMOD_24H_BMDC_UP",1.89653397544904,4.24734690182043e-05,0.00145903689089431
"Angiogenic TAMs","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGG_BCELL_DN",1.89641582627648,7.29925615096459e-05,0.00228018965453526
"Angiogenic TAMs","GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_DN",1.89479682167433,3.43173489911511e-05,0.00125687290680091
"Angiogenic TAMs","GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_DN",1.89155470999572,1.65670144237682e-05,0.000746825930272415
"Angiogenic TAMs","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_48H_MBOVIS_BCG_STIM_DN",1.89083147871479,4.50974904100389e-06,0.000276985647897023
"Angiogenic TAMs","GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN",1.889419172475,3.79272497815618e-05,0.00136611068255956
"Angiogenic TAMs","GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN",1.8881110888634,5.6780636213965e-06,0.000316722530213749
"Angiogenic TAMs","GSE6269_FLU_VS_STAPH_AUREUS_INF_PBMC_DN",1.88790798035484,3.39519099240172e-05,0.0012526997283817
"Angiogenic TAMs","GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_DN",1.88386648378466,5.72275200145301e-06,0.000316722530213749
"Angiogenic TAMs","GSE3039_B2_VS_B1_BCELL_DN",1.88371532606507,0.000120338943816733,0.00322114405728148
"Angiogenic TAMs","GSE3982_DC_VS_TH1_UP",1.88221085369808,3.31969000524388e-05,0.00123398327732237
"Angiogenic TAMs","GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP",1.88193220885472,2.53929107519609e-05,0.00102830966223998
"Angiogenic TAMs","GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_UP",1.88097571886479,2.64887582835831e-05,0.00106403633073006
