"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.44456969883576e-37,1.30814021557231,0.133,0.02,2.75262756113153e-33,"1","Pnpt1"
1.51204388050211e-37,1.08956338124519,0.126,0.016,2.88119961429677e-33,"1","Abitram"
1.56667605206641e-37,0.575235800951242,0.336,0.118,2.98530121721255e-33,"1","Bbc3"
1.63114097295444e-37,1.36249342208447,0.154,0.024,3.10813912396469e-33,"1","Pelo"
1.9008811012356e-37,1.07644004556124,0.127,0.019,3.62212893840444e-33,"1","Nln"
1.94533043536859e-37,0.56358367781901,0.66,0.34,3.70682714459485e-33,"1","Dusp1"
2.21625448564112e-37,0.562782641071936,0.299,0.098,4.22307292238916e-33,"1","Irak4"
2.34039129931367e-37,0.623074569692283,0.235,0.058,4.45961562084219e-33,"1","Abcf2"
2.51426433521949e-37,0.876072352487025,0.207,0.049,4.79093069076074e-33,"1","Tmco6"
2.5656601043424e-37,2.14145537763017,0.117,0.016,4.88886532882443e-33,"1","Noa1"
3.14972381866925e-37,0.502719694679286,0.23,0.066,6.00179873647425e-33,"1","Ddx56"
3.49794328491882e-37,0.752296293261683,0.264,0.074,6.66533092941281e-33,"1","Wdr45b"
4.29288193338549e-37,0.502130159119076,0.317,0.106,8.18008652406605e-33,"1","Rchy1"
4.33509042413136e-37,1.74705004982711,0.101,0.012,8.26051480318231e-33,"1","Rgl1"
4.57512912403865e-37,0.560937842772669,0.265,0.076,8.71790854585564e-33,"1","Slc50a1"
5.10107946458198e-37,1.19218458551983,0.129,0.016,9.72010691976096e-33,"1","Stxbp5"
5.17555244330889e-37,0.743494636322904,0.191,0.046,9.86201518072509e-33,"1","Mbtps2"
5.26423400980168e-37,0.973414716327056,0.205,0.046,1.00309979056771e-32,"1","Aldoa"
7.58496016902126e-37,1.07318250405783,0.145,0.027,1.445314160207e-32,"1","Ccdc47"
8.55088151326987e-37,0.660824344019705,0.184,0.04,1.62937047235357e-32,"1","Mcfd2"
9.03975636551603e-37,0.50806574831468,0.312,0.104,1.72252557544908e-32,"1","Cybc1"
9.41924836722948e-37,1.35325018371725,0.12,0.015,1.79483777637558e-32,"1","Oas1g"
