"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Jmy",4.50096271585016e-06,0.577333658977759,0.095,0.089,0.0857658445505248
"Josd1",1.4941310669224e-47,0.0431191802649127,0.038,0.052,2.84706674802063e-43
"Josd2",0.0332010597858306,0.146233475272641,0.005,0.006,1
"Jph1",1.18381749411957e-05,-1.24437080998564,0,0,0.225576423504484
"Jph2",0.683869426239403,-1.18508178525852,0,0,1
"Jph3",1.06951997663418e-05,0.0341911396291898,0,0,0.203797031547643
"Jph4",0.00209770863919869,-0.209877063472733,0.001,0.001,1
"Jpt1",0.453767225348409,0.370245020033769,0.211,0.211,1
"Jpt2",2.35678592047862e-60,-0.296227837896704,0.024,0.047,4.49085557147202e-56
"Jrk",0.41711016610004,1.05428587814399,0.003,0.002,1
"Jrkl",0.00194874228037551,0.410352500565464,0.038,0.038,1
"Jsrp1",0.160681681686839,0.121289266322565,0,0,1
"Jtb",2.74998423940508e-43,0.115306087521161,0.086,0.107,5.24009496818639e-39
"Jun",0,0.730965119786193,0.765,0.621,0
"Junb",0,0.742765050556129,0.771,0.67,0
"Jund",0,0.900848387113866,0.863,0.746,0
"Jup",2.27290685627627e-78,-0.0976961671630712,0.131,0.175,4.33102401463444e-74
"Kalrn",0.641159189881913,-0.0211276894484658,0.01,0.01,1
"Kank1",0.00576405085582336,-2.2162781488448,0,0,1
"Kank2",0.000151191653929682,-0.460197480978148,0.003,0.005,1
"Kank3",4.43277364338068e-19,0.108690396400369,0.001,0.001,8.44665017746188e-15
"Kank4",0.0762080835093703,-4.01709705326997,0,0,1
"Kansl1",4.29552935805296e-24,0.104988511590586,0.049,0.063,8.18513119176992e-20
"Kansl1l",1.7056687874733e-72,-0.441194178484384,0.021,0.046,3.25015187453038e-68
"Kansl2",1.00730777825257e-60,-0.00426926859303262,0.12,0.159,1.91942497146027e-56
"Kansl3",9.76568139670952e-10,0.355542926814815,0.133,0.13,1.860850590143e-05
"Kantr",1.08194781947359e-30,-2.43496772751367,0.001,0.005,2.06165157000693e-26
"Kap",0.0609783377776011,4.86288843285561,0,0,1
"Kars",1.02109884239508e-51,-0.442561157151294,0.039,0.061,1.94570384418383e-47
"Kash5",0.353692905883126,-0.137174162405903,0.002,0.002,1
"Kat14",0.266375548397417,0.456617727261396,0.048,0.045,1
