"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","contrast"
"HALLMARK_GLYCOLYSIS",0.273381294964029,0.369434182383823,0.127505315300183,0.242447942583162,1.06444625027952,197,"B3gat3;Pfkp;Angptl4;Gpc1;Sdc3;Ppfia4;Chst2;Agrn;Sdc1;Pgam1;Chpf;Hk2;Got1;Nasp;Got2;Ext1;Xylt2;P4ha2;Vcan;Met;Spag4;Stmn1;Gys1;Hs6st2;Gmppb;Sdc2;Mpi;Alg1;Isg20;Slc25a10;Tpst1;Polr3k;Gpc4;Gal3st1;Zfp292;Mif;Irs2;Cd44;Dcn;Rars;Igfbp3;Txn1;Ldhc;Gapdhs;Fbp2;Tff3;Slc37a4;Pygb;Cog2","41BB-L vs CD28-41BB"
"HALLMARK_BILE_ACID_METABOLISM",0.297833935018051,0.391134289439374,0.102821842840815,-0.273066299033003,-1.07639889024894,107,"Acsl5;Abca9;Abcd3;Pex13;Pecr;Phyh;Fads1;Retsat;Slc29a1;Ch25h;Isoc1;Gclm;Abca3;Pex19;Pex7;Hsd17b4;Abca6","41BB-L vs CD28-41BB"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.305084745762712,0.391134289439374,0.103958471559957,-0.323713658029715,-1.09861430923122,45,"Gpx3;Ndufb4;Mbp;Prdx4;Gclm;Ptpa;Glrx2;Ipcef1;Ndufa6;Lsp1","41BB-L vs CD28-41BB"
"HALLMARK_DNA_REPAIR",0.320987654320988,0.401234567901235,0.096887770327544,-0.255446404475405,-1.05860807664817,146,"Taf13;Ddb1;Sec61a1;Nudt21;Gtf2a2;Pde4b;Polr2a;Polr2j;Arl6ip1;Ssrp1;Gmpr2;Polr2g;Smad5;Ercc4;Rae1;Impdh2;Polr2k;Rrm2b;Rala;Hprt;Rfc2;Polr1d;Taf6;Vps28;Rfc3;Tsg101;Nme3;Taf10;Snapc5;Rad52;Tmed2;Taf12;Sf3a3;Polb;Ak3;Rbx1;Rev3l;Rpa3;Pom121;Xpc;Ercc2","41BB-L vs CD28-41BB"
"HALLMARK_INFLAMMATORY_RESPONSE",0.355785837651123,0.433885167867223,0.0897104652742981,-0.242942664470604,-1.03513628634218,198,"Cd48;Ptafr;Calcrl;Clec5a;Msr1;Hif1a;Adgre1;Ccl24;Pde4b;Ifnar1;Lyn;Psen1;Tlr1;Olr1;Osm;Slc31a1;Icosl;Il1a;Gpr183;Slamf1;Rgs1;Il1b;Cmklr1;P2rx7;Ifngr2;Pcdh7;Lif;Itgb8;Abi1;Sri;Tlr2;Slc11a2;Il15;Tnfsf9;Icam1;Gch1;Tnfrsf1b;Cd82;Il7r;Kcnj2;Atp2b1;Il10;Lcp2","41BB-L vs CD28-41BB"
"HALLMARK_G2M_CHECKPOINT",0.413675213675214,0.492470492470492,0.0808589150280032,-0.238072049672075,-1.01353714175666,192,"Cks2;Slc12a2;Hif1a;Smc1a;Rasal2;Dkc1;E2f3;Cul1;Orc5;Mtf2;Top1;Atrx;Prpf4b;Smarcc1;Ss18;Numa1;Kif5b;Stag1;H2az1;Kpnb1;Mcm6;Wrn;Cul3;Ncl;Sap30;Cdk1;Xpo1;Rbl1;Ctcf;Tnpo2;Nup98;Cdkn2c;Hus1;Hira;Mt2;Prmt5;Cbx1;Ccnd1;Meis1;Dr1;Casp8ap2;Mcm2","41BB-L vs CD28-41BB"
"HALLMARK_COAGULATION",0.473498233215548,0.550579340948311,0.0755015292281669,-0.241198988890804,-0.986047951989485,135,"Ctsh;Apoc1;Ctse;Lamp2;Gng12;Lgmn;Lta4h;Olr1;C1qa;Cfh;F9;Klk8;Sparc;Arf4;Mmp9;Thbs1;Cd9;Pros1;Gnb2;Msrb2","41BB-L vs CD28-41BB"
"HALLMARK_MYC_TARGETS_V2",0.520676691729323,0.591678058783322,0.0738052724171275,-0.273677403880329,-0.963413585659935,56,"Cbx3;Srm;Mrto4;Mcm4;Ddx18;Tmem97;Tfb2m;Slc29a2;Aimp2;Pa2g4;Bysl","41BB-L vs CD28-41BB"
"HALLMARK_ANGIOGENESIS",0.633009708737864,0.703344120819849,0.0656813601934011,-0.281225381344288,-0.897720135303816,34,"Nrp1;Lpl;Postn;Spp1;Olr1","41BB-L vs CD28-41BB"
"HALLMARK_XENOBIOTIC_METABOLISM",0.669047619047619,0.727225672877847,0.0730744399126987,0.211771902807333,0.928114270048956,195,"Gabarapl1;Arg1;Arg2;Hes6;Csad;F10;Xdh;Cd36;Man1a;Aldh2;Blvrb;Por;Kynu;Acox1;Pdk4;Psmb10;Ddah2;Slc35b1;Irf8;F11;Spint2;Aqp9;Upp1;Lonp1;Tpst1;Slc22a1;Cyp2s1;Alas1;Sertad1;Gstt2;Hacl1;Ssr3;Vtn;Pemt;Il1r1;G6pc;Ddc;Epha2;Reg1;Cfb;Cyp4f15;Rbp4;Cyp27a1;Cyp2e1;Fetub","41BB-L vs CD28-41BB"
"HALLMARK_NOTCH_SIGNALING",0.736526946107784,0.783539304369983,0.0597317976364411,-0.268121458436255,-0.825667633591853,29,"Cul1;Maml2;St3gal6;Sap30;Dtx4;Ccnd1;Arrb1;Dtx1;Rbx1;Dtx2","41BB-L vs CD28-41BB"
"HALLMARK_SPERMATOGENESIS",0.827648114901257,0.862133453022143,0.0493910105981501,-0.210473182699357,-0.852275654736914,130,"Ide;Gstm5;Slc12a2;Lpin1;Tle4;Il12rb2;Csnk2a2;Gsg1;Zc3h14;Clpb;Nefh;Cdk1;Mast2;Zpbp;Nphp1","41BB-L vs CD28-41BB"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.864285714285714,0.881924198250729,0.0605092988656667,0.195098092148616,0.855390118174944,190,"Tnfrsf12a;Slc6a8;Tgm2;Gpc1;Inhba;Col4a1;Tpm2;Sdc1;Comp;Htra1;Vcan;Tgfb1;Ecm1;Mcm7;Sdc4;Gadd45a;Rhob;Plod3;Plaur;Basp1;Jun;Nnmt;Timp1;Fzd8;Sfrp1;Matn2;Slit3;Cd44;Dcn;Col7a1;Col1a2;Cxcl12;Igfbp3","41BB-L vs CD28-41BB"
"HALLMARK_PANCREAS_BETA_CELLS",0.913461538461538,0.913461538461538,0.0480220415968251,-0.221983564604142,-0.727663794741439,39,"Elp4;Spcs1;Neurod1;Pax6","41BB-L vs CD28-41BB"
"HALLMARK_ALLOGRAFT_REJECTION",9.86438497188186e-16,4.93219248594093e-14,1.01754479730988,-0.557746674660242,-2.44609713409777,189,"B2m;Il1b;Hif1a;Klrd1;Igsf6;Ccr2;Cd8b1;Cd86;Il12a;Abce1;H2-Aa;Ube2n;Il2rg;Mmp9;Cd80;Flna;Cd79a;Cd7;Spi1;Tlr1;H2-Q7;Wars1;Lif;Bcl10;Cd4;Lyn;Eif3j1;Ptprc;Icosl;Fyb;Ccl2;Il10;Ifnar2;Tlr2;Gcnt1;Gpr65;Eif3d;Ccl7;Cd8a;St8sia4;Degs1;Prkcb;Abi1;Irf4;Ccnd3;Ptpn6;Cd47;Thy1;Ccl5;Ccr5;Cxcl9;Cd3d;Ccl4;Eif3a;Inhba;Il6;Cd40;Il15;Ifngr2;H2-DMb1;Cd1d1;Bcl3;Gbp2;Cxcl13;Stat4;Ccl22;Cd3e;Stat1;Tlr6;Ifng;Galnt1;Tlr3;Cd3g;Ncf4;Glmn;Jak2;Fasl;Cd74;Ly75;Il2rb;Map3k7;Lcp2;Ly86;Egfr;Il27ra;Il7;Ltb;Ccl11;Il12b;Fcgr2b;Nos2;Gzmb;Ereg","41BB-L vs CD8-41BB"
"HALLMARK_INFLAMMATORY_RESPONSE",2.16520940823433e-15,5.41302352058582e-14,1.00731795687447,-0.547026638496715,-2.39975295183005,195,"Marco;Cd55;Fpr1;Pde4b;Ptafr;Adgre1;Il1b;Hif1a;Slc31a1;Clec5a;Ahr;Adora2b;Ifnar1;Cybb;Nampt;Msr1;Ifitm1;Cd48;Sell;Rasgrp1;Pdpn;Osm;Tlr1;Lif;Gpr132;Calcrl;Psen1;Lyn;Best1;Mmp14;Cxcr6;Mefv;Icosl;Ccl2;Il10;Sri;Gch1;Tlr2;Ccl7;Cmklr1;Atp2b1;Abi1;Slc31a2;Slc11a2;Ffar2;Ccl5;Il18r1;Sgms2;Pvr;Cxcl9;Ldlr;Inhba;Il6;Cd40;Il15;Ifngr2;Met;Tnfrsf1b;Tnfaip6;Il1a;Olr1;Tnfsf15;Ccl22;Eif2ak2;Rhog;Emp3;Cxcl10;Cd14;Tlr3;Cd82;Csf3;Ccrl2;Nod2;Ly6e","41BB-L vs CD8-41BB"
"HALLMARK_MYC_TARGETS_V1",1.04202371264471e-13,1.73670618774118e-12,0.954541630725724,-0.540467710631724,-2.34963758599781,183,"Pgk1;Psma7;Fam120a;Psma6;Tomm70a;Ube2e1;Abce1;Hnrnpc;Etf1;Snrpb2;Ywhaq;Cct3;Psma2;Nap1l1;Pabpc1;Hnrnpr;Eif2s1;Usp1;Psma1;Impdh2;Hnrnpa2b1;Cul1;H2az1;Eprs;Snrpg;Eif1ax;Eif3j1;Hnrnpa1;Cbx3;Psma4;Prdx3;Pwp1;Ddx18;Eif2s2;Txnl4a;Ptges3;Eif3d;Ran;Stard7;Mcm4;Eef1b2;Srsf3;Eif4e;Orc2;Acp1;Canx;Erh;Prps2;Smarcc1;Eif4g2;Ndufab1;Lsm2;Kpnb1;Trim28;Uba2;Pa2g4;Eif4a1;Clns1a;Ranbp1;Psmb2;Vdac1;Ruvbl2;Xpot;Psmd3;Psmc6;Ncbp1;Xpo1;Snrpd3;Aimp2;C1qbp;Cct4;Hprt;Srm","41BB-L vs CD8-41BB"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",1.44008660745577e-13,1.80010825931971e-12,0.943632225232838,-0.52666207602624,-2.31669281323632,198,"Ptgs2;Cd38;Fpr1;Psma3;Pde4b;B2m;Hif1a;Cd86;Tnfaip3;Nampt;H2-Aa;Isoc1;Gpr18;Mthfd2;Ifitm3;Psma2;Ifitm2;Plscr1;Arid5b;H2-Q7;Wars1;Samhd1;Ccl2;Klrk1;Ifnar2;Sri;Gch1;Psme1;Gbp9;Ccl7;St8sia4;Cmklr1;Casp4;Sppl2a;Slamf7;Irf4;H2-M2;Ptpn6;Parp14;Cfb;Ccl5;Marchf1;Tdrd7;Fcgr1;Ddx60;Ifi30;Cxcl9;Casp1;Slc25a28;Psmb2;Il6;Cd40;Il15;Itgb7;Ncoa3;Vcam1;Tnfaip6;H2-Eb1;Stat4;Ifih1;Ptpn2;Btg1;Ifi27;Peli1;Eif2ak2;Stat1;Il18bp;Samd9l;Bpgm;Lats2;Cxcl10;Jak2;Ly6e;Cd74;Nup93;Il2rb;Rnf213;Lcp2;Csf2rb2;Psmb8;Ptpn1;Il7;Parp12;Ripk1;Stat3;Cfh;Ifi44;Fas;Lap3","41BB-L vs CD8-41BB"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",2.47114542100617e-11,2.47114542100617e-10,0.863415391606693,-0.511294408672561,-2.23027233251475,185,"Slc25a5;Ndufb4;Uqcrc2;Acat1;Uqcrb;Glud1;Ndufv2;Tomm70a;Dld;Atp6v1h;Slc25a11;Decr1;Mpc1;Uqcrfs1;Sucla2;Cox7b;Etfdh;Retsat;Ndufv1;Idh3a;Atp5j;Ndufa6;Prdx3;Fh1;Ndufc1;Abcb7;Atp5b;Echs1;Cox7a2l;Slc25a12;Tomm22;Atp5o;Ndufs3;Slc25a20;Cyb5a;Ndufs6;Atp6v0b;Ndufa9;Ndufa5;Pmpca;Dlat;Hadhb;Timm9;Phyh;Ndufab1;Idh3b;Sdha;Ndufs8;Atp5g3;Cycs;Timm8b;Hspa9;Idh3g;Ndufs4;Vdac1;Vdac2;Ech1;Atp5pb;Fdx1;Ndufb8;Oat;Hccs;Dlst;Cox11;Ndufb1;Eci1;Rhot1;Lrpprc;Aldh6a1;Atp6v1c1;Mdh1;Ndufb3;Cox7c;Atp6v1e1;Opa1;Iscu;Mtx2;Sdhc;Ndufa7;Gpi1;Timm17a;Mtrr;Mdh2;Cox10;Supv3l1;Pdha1;Cox8a;Suclg1;Atp5c1","41BB-L vs CD8-41BB"
"HALLMARK_MTORC1_SIGNALING",1.16747396103267e-07,9.72894967527225e-07,0.704975715167238,-0.437293186542061,-1.92357496135478,198,"Psma3;Pgk1;Actr3;Uchl5;Eef1e1;Glrx;Actr2;Hmgcs1;Etf1;Ube2d3;Nampt;Mthfd2;Wars1;Idi1;Eprs;Cacybp;Elovl5;Psma4;Ufm1;Pitpnb;Eif2s2;Cyp51;Pno1;Cxcr4;Mcm4;Tuba4a;Nup205;Lta4h;Canx;Sqle;Tbk1;Gsr;Ero1a;Scd1;Hspa4;Lgmn;Ifi30;Ldlr;Abcf2;Tmem97;Tubg1;Psme3;Hspa9;Egln3;Ctsc;Ppa1;Niban1;Tpi1;Prdx1;Psmc6;Add3;Stip1;Psmc2;Gga2;Psmd12;M6pr;Fads1;Gsk3b;Arpc5l;Ddit4;Hprt;Tcea1;Nfil3;Dapp1;Txnrd1;Sc5d;Qdpr;Ssr1;Nfyc;Pgm1;Nupr1;Gpi1;Calr;Rdh11;Psmg1;Serp1;Aurka;Aldoa;Ccng1;Psmc4;Nufip1;Gbe1","41BB-L vs CD8-41BB"
"HALLMARK_COMPLEMENT",3.70431169331012e-05,0.000264593692379294,0.557332238758646,-0.389787564732485,-1.7121881722599,190,"Cd55;Cp;Kif2a;Cxcl2;Itgam;Tnfaip3;Gpd2;Ctsh;Rasgrp1;Prcp;Plscr1;Klk1;Dock10;Calm1;Psen1;Cxcl1;Lyn;Vcpip1;Mmp14;Pla2g7;Dpp4;C3;Pik3cg;Lamp2;Usp14;Cxcl3;Dgkh;Pik3ca;C1qa;Lta4h;Casp4;Fyn;Atox1;Adam9;Dock4;Cfb;Gnb2;Ccl5;Cpq;Lgmn;Casp1;Ctsc;Il6;Usp15;Fdx1;Olr1;Cr2;Gzmk;Rhog;Usp16;Kcnip3;Itih1;Grb2;Prdm4;Adra2b;Jak2","41BB-L vs CD8-41BB"
"HALLMARK_ANDROGEN_RESPONSE",4.6049787387773e-05,0.000287811171173581,0.557332238758646,-0.45418892695891,-1.81537105019079,105,"B2m;Tnfaip8;Ell2;Hmgcs1;Slc26a2;Klk1;Arid5b;Idi1;Selenop;B4galt1;Elovl5;Dnajb9;Ccnd3;Gsr;Iqgap2;Uap1;Elk4;Zmiz1;Scd1;Srp19;Pa2g4;Dbi;Ndrg1;Pdlim5;Abcc4;Spcs3;Pias1;Fads1;Plpp1;Ccnd1;Xrcc6;Ncoa4;Stk39;Abhd2;Lifr;Actn1;Sec24d;Hsd17b14;Gpd1l;Dhcr24","41BB-L vs CD8-41BB"
"HALLMARK_MYOGENESIS",0.000183403942898885,0.00100551702836505,0.518848077743792,0.372593620982375,1.64983088479392,189,"Sh2b1;Slc6a8;Clu;Ckb;Tgfb1;Cd36;Tpm2;Camk2b;Apod;Dtna;Tnnt3;Col4a2;Tnnt2;Ocel1;Ache;Pvalb;Kcnh1;Dmd;Schip1;Gaa;Ak1;Ncam1;Notch1;Gabarapl2;Pcx;Vipr1;Gnao1;Speg;Igf1;Gadd45b;Scd2;Pick1;Reep1;Agrn;Foxo4;Ephb3;Pkia;Spdef;Mapk12;Klf5;Itgb5;Myl6b;Sh3bgr;Sspn;Eno3;Sod3;Ppfia4;Cdkn1a;Psen2;Ckmt2;Sorbs1;Tnni2;Rit1;Pfkm;Itga7;Agl;Actn2;Tnnc1;Csrp3;Igfbp3;Gpx3;Aebp1","41BB-L vs CD8-41BB"
"HALLMARK_FATTY_ACID_METABOLISM",0.00020110340567301,0.00100551702836505,0.518848077743792,-0.390918366824117,-1.6593147820201,152,"Ywhah;Dld;Acsl5;Gpd2;Serinc1;Hmgcs1;Acsl1;Decr1;Sucla2;Idi1;H2az1;Etfdh;Retsat;Elovl5;Prdx6;Fh1;Echs1;Psme1;Pts;Nsdhl;Gstz1;Nbn;Hadhb;Suclg2;Idh3b;Sdha;Adsl;Mcee;Lgals1;Aldh3a2;Grhpr;Maoa;Idh3g;Ech1;Acsl4;Crat;Cd1d1;Hccs;Dlst;Eci1;Mdh1;Slc22a5;Hsd17b7;Hsd17b4;Hsd17b11;Erp29;Eci2;Metap1;Sdhc;S100a10;Rdh11;Mdh2;Aldoa;Pdha1","41BB-L vs CD8-41BB"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.000511204124805781,0.00232365511275355,0.477270815362862,-0.357964308284563,-1.57195834327274,196,"Ptgs2;Pde4b;Il1b;Vegfa;Cxcl2;Tnfaip8;Jag1;Tnfaip3;Nampt;Nr4a2;Cd80;Eif1;Nfe2l2;Lif;Cxcl1;Nfkbie;Serpinb8;B4galt1;Icosl;Rnf19b;Ccl2;Birc3;Gch1;Cxcl3;Tlr2;Tank;Atp2b1;Tiparp;Phlda1;Bmp2;Ccl5;Rel;Ccl4;Ldlr;Rcan1;Fosl2;Tgif1;Bcl6;Inhba;Traf1;Il6;Pdlim5;Ifngr2;Cd83;Bcl3;Tnfaip6;Nr4a3;Il1a;Olr1;Ifih1;Fosl1;Btg1;Yrdc;Btg3;Ninj1;Cxcl10;Dusp1;Ccnd1;Il6st;Nfil3;Ccrl2;Tnip1;Serpinb2;Ets2;Ptger4;Cd44;Dennd5a;Ccnl1","41BB-L vs CD8-41BB"
"HALLMARK_PROTEIN_SECRETION",0.000625294041686965,0.00260539184036235,0.477270815362862,-0.426528649600701,-1.66822180817347,93,"Arfgef1;Stx12;Rer1;Dnm1l;Atp6v1h;Ocrl;Ppt1;Stx7;Rab14;Copb1;Mapk1;Vamp3;Vps4b;Lamp2;Gbf1;Arcn1;Rab22a;Atp7a;Gosr2;Rab2a;Cltc;Ap1g1;Ctsc;Scamp1;Vamp4;Tmed10;M6pr;Sod1;Tmed2;Tsg101;Dst;Snx2;Egfr;Sgms1","41BB-L vs CD8-41BB"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.00249451581018769,0.00959429157764497,0.431707695803346,-0.413646246303404,-1.6242454063252,96,"Psma3;B2m;Elf1;Ifitm1;Sell;Ifitm3;Ifitm2;Plscr1;H2-Q7;Wars1;Psme1;Cnp;Parp14;Procr;Cd47;Tdrd7;Ddx60;Ifi30;Parp9;Casp1;Slc25a28;Il15;Gbp2;Ifih1;Trim12c;Trim5;Ifi27;Eif2ak2;Samd9l;Cxcl10;Ccrl2;Ly6e;Cd74","41BB-L vs CD8-41BB"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0032852159826606,0.0117329142237878,0.431707695803346,-0.493169200647956,-1.69862614933325,46,"Ndufb4;Glrx;Glrx2;Ndufa6;Prdx6;Lsp1;Scaf4;Mbp;Ipcef1;Gsr;Atox1;Lamtor5;Prdx1;Gclm;Sod1;Txnrd1;Prdx4;Hmox2;Ercc2;Sbno2;Srxn1;Mgst1;Nqo1;Prnp","41BB-L vs CD8-41BB"
"HALLMARK_KRAS_SIGNALING_DN",0.00359774868390878,0.0119924956130293,0.431707695803346,0.340963301863925,1.50690934337541,183,"Scgb1a1;Slc29a3;Chst2;Klhdc8a;Sphk2;Kcnq2;Itih3;P2rx6;Btg2;Ccdc106;Sncb;Macroh2a2;Sptbn2;Fgfr3;Gpr3;Kmt2d;Mast3;Bard1;Slc25a23;Efhd1;Ryr2;Cntfr;Mthfr;Snn;Akr1b8;Entpd7;Nrip2;Tent5c;Arpp21;Arhgdig;Abcg4;Il5;Nr6a1;Adra2c;Clstn3;Ypel1;Tcf7l1;Insl5;Epha5;Sox10;Scn10a;Pax3;Pdcd1;Stag3;Fgf22;Edar;Tfap2b;Gp2;Ngb;Dlk2;Hc;Ifi44l;Ybx2;Sprr3;Pde6b","41BB-L vs CD8-41BB"
"HALLMARK_P53_PATHWAY",0.00602807079991851,0.0188377212497454,0.407017918923954,0.318948836154796,1.41260620009263,190,"Ier5;Ephx1;Rab40c;Ddit3;Jun;Foxo3;Cdkn2a;Osgin1;Tgfb1;Gadd45a;Txnip;Socs1;Fdxr;Cebpa;Wrap73;Epha2;Ppp1r15a;Dgka;H2aj;Btg2;Atf3;Bax;Tcn2;Tsc22d1;Apaf1;Irag2;Cdkn2aip;Def6;Sfn;Rxra;Ak1;Notch1;Pcna;Aen;Ddb2;Ppm1d;Klf4;F2r;Ptpre;Perp;Trafd1;Tap1","41BB-L vs CD8-41BB"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.0071692457044713,0.0199593901777011,0.407017918923954,-0.371293407877916,-1.47121772836716,102,"Actr3;Arpc3;Actr2;Ube2d3;Ube2n;Il2rg;Pten;Cab39l;Mapk1;Ralb;Them4;Cxcr4;Prkar2a;Eif4e;Prkcb;Smad2;Csnk2b;Tbk1;Pla2g12a;Cltc;Pin1;Vav3;Hras;Plcb1;Grk2;Gsk3b;Prkag1;Grb2;Fasl;Dapp1;Tnfrsf1a;Map3k7;Pikfyve;Egfr;Tiam1;Mapk9;Pak4;Calr;Ripk1","41BB-L vs CD8-41BB"
"HALLMARK_KRAS_SIGNALING_UP",0.00718538046397241,0.0199593901777011,0.407017918923954,-0.32079639515261,-1.40730275644253,195,"Ptgs2;Tmem176a;Zfp277;Il1b;Glrx;Clec4a3;Tnfaip3;Zfp639;Il2rg;Dock2;Tlr8;Nrp1;Mmp9;Tmem176b;Cab39l;Ptcd2;Slpi;Lif;F13a1;Ly96;Birc3;Wdr33;Cxcr4;St6gal1;Tspan7;Cmklr1;Adam17;Bmp2;Cfb;Prelid3b;Ero1a;Nin;Mtmr10;Akt2;Inhba;Traf1;Sdccag8;Tnfrsf1b;Mmd;Satb1;Yrdc;Bpgm;Cxcl10;Lat2;Il1rl2;Lcp1","41BB-L vs CD8-41BB"
"HALLMARK_APICAL_SURFACE",0.014961627906592,0.0393727050173474,0.380730400722792,-0.440587129981233,-1.49975207009694,43,"Il2rg;Ncoa6;Lyn;B4galt1;Gstm5;App;Crybg1;Thy1;Flot2","41BB-L vs CD8-41BB"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0174259435775408,0.0435648589438521,0.352487857583619,-0.352029197039632,-1.42422258587316,109,"Vegfa;Mthfd2;Hyou1;Sdad1;Eif2s1;Cnot6;Dctn1;Paip1;Nfyb;Ccl2;Atp6v0d1;Yif1a;Dnajb9;Eif4e;Gosr2;Ero1a;Spcs1;Slc30a5;Eif4a1;Hspa9;Mtrex;Exosc10;Eif4a3;Dcp2;Xpot;Spcs3;Cnot2;Parn;Atf6;Ddit4;Eif4g1;Ywhaz;Exoc2;Eif4ebp1;Pop4;Eif4a2;Pdia6;Dkc1;Ssr1;Iars;Khsrp;Calr;Serp1","41BB-L vs CD8-41BB"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.0487329434697856,0.112984529810534,0.287857117255149,-0.35127035016377,-1.35618727229571,85,"Cd38;Il1b;Cxcl2;Ifnar1;Il2rg;Dntt;Il1r2;Cxcl1;Cxcl3;Tlr2;Ccl7;Hax1;Il18r1;Cxcl9;Il13ra1;Il6;Ifngr2;Tnfrsf1b;Cxcl13;Ptpn2;Stat1;Cxcl10;Cd14;Il6st;Grb2;Tnfrsf1a;Csf2rb2;Cd44;Ptpn1;Il7;Ltb;Il10rb;Stat3","41BB-L vs CD8-41BB"
"HALLMARK_UV_RESPONSE_DN",0.0497131931166348,0.112984529810534,0.282013350011725,-0.313752716430071,-1.32051213909753,140,"Prdm2;Phf3;Adora2b;Rbpms;Nrp1;Dab2;Pten;Nipbl;Nr1d2;Nek7;Kit;Sri;Atrx;Atrn;Gcnt1;Atp2b1;Fyn;Dyrk1a;Dmac2l;Zmiz1;Ldlr;Cdk13;Pdlim5;Met;Adgrl2;Mapk14;Add3;Spop;Mios;Wdr37;Dusp1","41BB-L vs CD8-41BB"
"HALLMARK_HEME_METABOLISM",0.0583804143126177,0.126913944157865,0.257206466468838,-0.290248648096368,-1.27293701341522,189,"Ell2;Top1;Daam1;Gapvd1;Synj1;Kdm7a;Slc10a3;Btrc;Agpat4;Nek7;C3;Lamp2;Arl2bp;Mospd1;Nfe2l1;Minpp1;Dcun1d1;Kat2b;Epb41;Vezf1;Fbxo7;Slc11a2;Ccnd3;Rad23a;Eif2ak1;Abcg2;Klf3;Slc25a37;Arhgef12;Bsg;Mark3;Usp15;Foxj2;Dcaf11;Marchf2;Bnip3l;Cir1;Ctse;Gclm;Aldh6a1;Bpgm;Tcea1;Marchf8;Ctns;Ncoa4;Add1;Nudt4;Tfdp2;Ezh1;Xpo7;Mpp1;Ranbp10","41BB-L vs CD8-41BB"
"HALLMARK_ADIPOGENESIS",0.0635514018691589,0.132398753894081,0.245041785430996,-0.283927923903671,-1.24965136692505,193,"Dld;Gpd2;Ubqln1;Pqlc3;Dram2;Samm50;Orm1;Decr1;Ptcd3;Cox7b;Jagn1;Cmpk1;Map4k3;Retsat;Idh3a;Prdx3;C3;Rtn3;Cd302;Echs1;Dnajb9;Atp5o;Ndufs3;Tank;Dbt;Atl2;Rnf11;Itsn1;Ndufa5;Dlat;Reep5;Aplp2;Phyh;Ndufab1;Sult1a1;Bcl6;Dhrs7;Idh3g;Ech1;Bcl2l13;Crat;Scarb1;Araf;Dnajc15;Ghitm;Dhrs7b;Sod1;Atp1b3;Lpcat3;Slc25a1;Qdpr;Lifr;Pgm1;Lipe;Sdhc;Rreb1;Mdh2;Aldoa;Taldo1;Cox8a;Gbe1;Suclg1;Riok3;Acadl","41BB-L vs CD8-41BB"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.0680933852140078,0.136186770428016,0.241339976815091,-0.352503594848231,-1.33342747041764,73,"Jag1;Hmgcs1;Fdps;Atxn2;Plscr1;Antxr2;Idi1;Cyp51;Stx5a;Nsdhl;Alcam;Sqle;Errfi1;Scd1;Lgmn;Ldlr;Tmem97;Niban1;Cxcl16;Ech1;S100a11;Nfil3;Hsd17b7;Srebf2;Sc5d;Actg1","41BB-L vs CD8-41BB"
"HALLMARK_GLYCOLYSIS",0.0798479087452472,0.153553670663937,0.219250346703755,-0.278557883247366,-1.22532659093028,198,"Kif2a;Pgk1;Vegfa;Glrx;Adora2b;Dld;Ugp2;Homer1;Cln6;B4galt1;Hdlbp;Slc16a3;Glce;Tgfbi;Nsdhl;Cxcr4;Cyb5a;Med24;Hax1;Pkm;Me2;Gnpda1;Fut8;Ero1a;Sap30;Tpst1;Il13ra1;Egln3;Pgm2;Tpi1;Met;Hs2st1;Gne;Capn5;B4galt7;Sdc1;Ddit4;Mdh1;Sod1;Gmppa;Bpnt1;Paxip1;Rpe;Cd44;Egfr;B3gnt3;Gpr87;Sdhc;Pdk3;Mdh2;Aurka;Nt5e;Aldoa;Taldo1;Slc25a13;Psmc4","41BB-L vs CD8-41BB"
"HALLMARK_PEROXISOME",0.0833333333333333,0.154320987654321,0.216542836735348,-0.322829111322618,-1.28242507185027,100,"Ide;Ywhah;Acsl5;Isoc1;Fdps;Pabpc1;Acsl1;Idi1;Bcl10;Retsat;Cln6;Elovl5;Vps4b;Pex13;Smarcc1;Pex2;Nudt19;Itgb1bp1;Prdx1;Hras;Ech1;Acsl4;Crat;Abcd3;Fads1;Sod1;Hsd17b4;Hsd17b11;Eci2;Ctps;Slc25a19;Gstk1;Rdh11;Rxrg;Gnpat","41BB-L vs CD8-41BB"
