"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","contrast"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.000109425553941629,0.00547127769708144,0.538434096309916,-0.492236489310962,-1.61960643323291,186,"Ndufa5;Ndufv1;Atp5o;Cox8a;Aco2;Pdk4;Uqcr11;Ndufb3;Ndufb5;Atp5g3;Pdp1;Cox6c;Ndufb8;Ndufv2;Polr2f;Cox7b;Ndufb6;Ndufa9;Slc25a4;Ndufa8;Ndufa7;Mdh1;Ndufa1;Ndufb1;Fxn;Suclg1;Ndufa3;Cox5b;Etfb;Ndufs6;Ndufs1;Idh3b;Atp5a1;Iscu;Atp1b1;Cox7c;Ndufa6;Ldha;Ndufs4;Atp5e;Sdhc;Ndufab1;Ndufa2;Fh1;Hsd17b10;Cox7a2;Atp5j;Timm8b;Uqcrc2;Dld;Uqcrfs1;Atp5l;Tomm70a;Isca1;Cox17;Uqcrh;Vdac3;Ndufb4;Casp7;Ndufs3;Atp5g1;Glud1;Cox6b1;Timm13;Sdha;Hspa9;Eci1;Cox4i1;Cox6a1;Cyb5r3;Atp6v0e;Etfa;Nqo2;Mgst3;Uqcrq;Mdh2;Mtrr;Atp5pb;Gpi1;Uqcrb;Echs1;Ndufb7;Cox5a;Sdhd;Surf1;Ndufa4;Mtrf1;Sdhb;Uqcrc1;Immt;Ndufc2;Cyb5a;Pdhb;Tomm22;Hadha;Mpc1;Cyc1;Atp5k;Prdx3;Aldh6a1;Phyh;Timm50;Uqcr10;Atp5c1;Acaa1a","41BB-L vs B7H3"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.00039552928000901,0.00988823200022524,0.49849310876659,-0.461009570719051,-1.53163244088729,198,"Gzma;C1s1;Tnfaip6;Cxcl9;Sectm1a;Ido1;Gbp8;Serping1;Isg20;Gbp4;Bpgm;Usp18;Ifit1bl1;Cfb;Oas3;Cd40;Fgl2;Klrk1;Plscr1;Ifi44;Ube2l6;Ccl5;Zbp1;Mthfd2;Pfkp;Rsad2;Parp12;H2-M2;Gpr18;Rtp4;Irf7;Socs1;Slamf7;Nmi;Samhd1;Itgb7;Nampt;Gbp3;Stat2;Psmb9;Cd69;Ifit2;Dhx58;Psme1;Auts2;Trim25;H2-Aa;Eif2ak2;Stat1;Ripk2;Tap1;Nlrc5;Rnf213;Cd74;Epsti1;B2m;Lgals3bp;H2-Eb1;Ddx60;Samd9l;Tnfsf10;Helz2;H2-D1;Isg15;Ifit3;Lap3;Herc6;Cmpk2;Oas2;Parp14;Isoc1;Ciita;Il18bp;H2-Q7;Psmb8;Xaf1;Adar;Psmb10;Cxcl10;H2-DMa;Ifi35;Fpr1;Psma2;Bst2;Sri;Casp7;Il6;Znfx1;Gbp9;Rigi;Ifi27l2b;Ly6e;Ptgs2;Vcam1;Ifi30;Il15ra;Nod1;St8sia4;Ifitm3;Pml;Il2rb;Oasl1;Stat4;Arl4a;Xcl1;Ogfr;Trim21;Sp110;Cmtr1;Ifih1;Hif1a;Psmb2","41BB-L vs B7H3"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.00129312464406115,0.0215520774010191,0.45505986738723,-0.516585125533635,-1.57213689007113,96,"C1s1;Lamp3;Isg20;Gbp2;Cnp;Usp18;Plscr1;Ifi44;Ube2l6;Rsad2;Parp12;Rtp4;Irf7;Nmi;Oas1a;Gbp3;Stat2;Trim12c;Psmb9;Ifit2;Dhx58;Psme1;Trim25;Eif2ak2;Ripk2;Tap1;Cd74;Sell;Epsti1;B2m;Lgals3bp;Ddx60;Samd9l;Helz2;Isg15;Ifit3;Cd47;Lap3;Herc6;Cmpk2;Parp14;H2-Q7;Psmb8;Adar;Cxcl10;Ifi35;Bst2;Ifi27l2b;Ly6e;Ifi30;Ifitm3;Oasl1;Nub1;Oas1g;Ncoa7;Mvb12a;Ogfr;Parp9;Procr;Trim21;Sp110;Cmtr1;Ifih1","41BB-L vs B7H3"
"HALLMARK_COMPLEMENT",0.00765733282360919,0.0957166602951149,0.407017918923954,-0.419728630612366,-1.39295364954053,192,"Spock2;Hpcal4;Ltf;Zfpm2;Adra2b;Gzmk;Gzmb;Gp1ba;Gzma;Dgkg;C1s1;S100a9;Itih1;Cd40lg;Cdh13;F8;Tfpi2;Mmp12;Csrp1;Mmp13;Serping1;F5;Car2;Lck;F2;Mmp8;Pdp1;Plg;Kynu;Cfb;Serpinc1;F10;Plscr1;Ccl5;Hnf4a;Col4a2;Actn2;Kcnip2;Irf7;Cd36;Pla2g7;C2;Psmb9;Anxa5;Gpd2;Fn1;C3;Dpp4;Rhog;Mmp14;Serpinb2;Rasgrp1;Cpq;Lap3;Timp1;Serpina1b;Gmfb;Calm1;F7;Fcnb;S100a13;Ctsl;Casp7;Cr2;Il6;Atox1;Lta4h","41BB-L vs B7H3"
"HALLMARK_APICAL_SURFACE",0.161061946902655,1,0.144630528034484,-0.451630698362513,-1.2321887417609,43,"Afap1l2;Gstm5;Shroom2;Srpx;Cd160;Pkhd1;Slc34a3;Lypd3;Il2rg;Atp6v0a4;Dcbld2;Slc2a4;Mdga1;Akap7;Tmem8b;Thy1","41BB-L vs B7H3"
"HALLMARK_UV_RESPONSE_UP",0.19016393442623,1,0.126253987849115,-0.350471786356151,-1.13398651568669,155,"Igfbp2;H2-Q1;Nptx2;Msx1;Asns;Tyro3;Tchh;Selenow;Cck;Car2;H2-Q2;Lhx2;Clcn2;Cnp;Fgf18;Hspa2;Dgat1;Ptprd;Tfrc;Bsg;Eif2s3x;Slc25a4;Aldoa;Polg2;Ggh;H2ax;Olfm1;Tst;Chrna5;Prkaca","41BB-L vs B7H3"
"HALLMARK_E2F_TARGETS",0.197431781701445,1,0.122107920287081,-0.337562839705768,-1.12214614033353,197,"Depdc1a;Espl1;Hmmr;Rad51c;Bub1b;Top2a;Spc25;Dscc1;Mcm6;Asf1b;Trip13;Mxd3;Cdkn2a;Spag5;Chek1;Dut;Diaph3;Kif22;Mcm2;E2f8;Spc24;Cdc20;Tk1;Mthfd2;Cks1b;Tfrc;Stmn1;Aurkb;Ranbp1;Cenpm;Smc4;Dck;Cdc25a;Rpa3;Orc6;H2ax;Usp1;Mki67;Xpo1;Naa38;Bard1;Wdr90;Paics;Plk4;Ctps;Tubb5;Rrm2;Rfc3;Brms1l;Hells;Melk;Cdkn2c;Nasp;Cdk1;Tacc3;Ing3;Pnn;Hmgb3;Ung;Ccp110;Slbp;Racgap1","41BB-L vs B7H3"
"HALLMARK_ALLOGRAFT_REJECTION",0.204180064308682,1,0.119887845115423,-0.336123032253092,-1.11405418829973,191,"Tgfb2;Inhbb;Cd8b1;Gzmb;Ifng;Gzma;Cd79a;Sit1;Cd3e;Ccl11;Cd40lg;Il2;Cxcl9;Nos2;Lck;Cdkn2a;F2;Il2rg;Gbp2;Il12a;Itk;Bcat1;Il12rb1;Cd40;Ccl5;Il9;Il2ra;Irf7;Socs1;Inhba;Cd3d;C2;Klrd1;Thy1;Mmp9;H2-Aa;Cxcl13;Stat1;Fasl;Ripk2;Capg;Ly75;Tap1;Cd74;B2m;Cd8a;Cd47;H2-Oa;Ereg;Flna;Cd7;Timp1;H2-Q7;Tpd52;Psmb10;H2-DMa","41BB-L vs B7H3"
"HALLMARK_PANCREAS_BETA_CELLS",0.221033868092692,1,0.121543282035469,-0.426576907323344,-1.14822937953473,40,"Slc2a2;Hnf1a;Foxa2;Pax6;Neurod1;Sst;Pcsk1;Dcx;Gcg;Vdr","41BB-L vs B7H3"
"HALLMARK_KRAS_SIGNALING_DN",0.287096774193548,1,0.0982123351217438,-0.318979393182921,-1.05885826711447,196,"Tgfb2;Kcnmb1;Igfbp2;Cldn8;Tff2;Fshb;Ptgfr;Krt13;Bmpr1b;Hnf1a;Calcb;Tfcp2l1;Tlx1;Prop1;Gp1ba;Ifng;Edn2;Slc38a3;Cpa2;Tcl1;Cd207;Ccna1;Oxt;Krt5;Coq8a;Slc30a3;Tenm2;Cd40lg;Zc2hc1c;Ryr1;Upk3b;Alox12b;Prodh;Grid2;Atp4a;Lypd3","41BB-L vs B7H3"
"HALLMARK_XENOBIOTIC_METABOLISM",0.296596434359805,1,0.0965629554309422,-0.319014803236625,-1.06439271748969,201,"Tgfb2;Lcat;Ptges;Cyp2c55;Aox1;Cyp4f14;Fbln1;Gad1;Gckr;Ndrg2;Serpina6;Hrg;Il1r1;Arg1;Itih1;Bcar1;Hgfac;Fbp1;Upb1;Igfbp1;Tat;Aco2;Tkfc;Car2;Pdk4;Fah;Fmo3;Leap2;Plg;Kynu;Tpst1;Bcat1;Cfb;F10;Arg2","41BB-L vs B7H3"
"HALLMARK_G2M_CHECKPOINT",0.393312101910828,1,0.0797705918628453,-0.305835635792756,-1.01541903084137,193,"Ccna2;Espl1;Hmmr;Ube2c;Bub1;Hoxc10;Tpx2;Polq;Nek2;Top2a;Ndc80;Mcm6;Cdc6;Chek1;Kif22;Mcm2;Cdc20;Troap;Pbk;Cks1b;Stmn1;Rad54l;Aurkb;Smc4;Ccnf;Cdc25a;Smc2;Orc6;H2ax;Mki67;Tent4a;H2az2;Xpo1;E2f2;Map3k20;Bard1;Uck2;Plk4;Ttk;Nusap1;Sqle;Dkc1","41BB-L vs B7H3"
"HALLMARK_BILE_ACID_METABOLISM",0.408759124087591,1,0.101713902282311,0.308850049132178,1.01125302446669,112,"Cyp39a1;Bbox1;Nr1i2;Abca4;Nr1h4;Dio1;Pfkm;Gc;Nudt12;Slc27a5;Klf1;Pxmp2;Ttr;Gnmt;Atxn1;Fads2;Slc23a1;Nr3c2;Gstk1;Ar;Abca9;Abca6","41BB-L vs B7H3"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.440909090909091,1,0.0931454575337804,0.358167685829504,1.00931313778857,41,"Wnt5b;Wnt1;Dkk4;Myc;Hey2;Numb;Notch1;Dkk1;Hdac2;Tcf7;Maml1;Dll1;Cul1","41BB-L vs B7H3"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.5,1,0.0684714904492087,-0.293645461300386,-0.980371809167214,202,"Ltf;Ptges;Mest;Sema3b;Serpina3n;Krt13;Prss23;Cyp4f14;Pgr;Frk;Foxc1;Cpe;Nmu;Mdk;Agr2;S100a9;Ccna1;Ccn5;Cyp26b1;Myb;Cdh1;Top2a;Scube2;Tfpi2;Plaat3;Ovol2;Isg20;Cdc6;Car2;Mapt;Pdzk1;Cox6c;Flnb;Rapgefl1;Cdc20;Areg;Pkp3;Gale;Cyp4f40;Sfn;Tpd52l1;Sult2b1;Olfm1;Wfs1;Tst;Prkar2b;Elovl5;Tff1;Etfb;Atp2b4;Hspa4l;Scnn1a;Tjp3","41BB-L vs B7H3"
"HALLMARK_INFLAMMATORY_RESPONSE",0.508064516129032,1,0.0673623868166279,-0.293305581335147,-0.976921203222634,199,"Pcdh7;Osmr;Ccl20;Npffr2;Gp1ba;Cxcr6;Il1r1;Itgb8;Prok2;Cxcl5;Tnfaip6;Il18r1;Lamp3;Cxcl9;Lck;Tnfrsf9;Bdkrb1;Slc7a2;Vip;Il7r;Aplnr;Dcbld2;Cd40;Lpar1;Lta;Ccl5;Rtp4;Irf7;Nmi;Inhba;Sgms2;Aqp9;Nampt;Nod2;Cd69;Best1;Met;Axl;Mxd1;Eif2ak2;Tnfsf15;Slc1a2;Ripk2;Pdpn;Ffar2;Rhog;Sell;Mefv;Mmp14;Tnfsf10;Rasgrp1;Ereg;Timp1;Cxcl10;Ahr;Fpr1;Bst2;Sri;Ccl17;Il6;Cybb;Msr1","41BB-L vs B7H3"
"HALLMARK_ANGIOGENESIS",0.541284403669725,1,0.0822054920415869,0.342018586937977,0.944173144089734,36,"Col5a2;Lum;Serpina5;Pglyrp1;Vcan;Postn;Fgfr1;Itgav;Prg2;Pdgfa;Fstl1;Pf4;Thbd","41BB-L vs B7H3"
"HALLMARK_P53_PATHWAY",0.546178343949045,1,0.0632191170859458,-0.290580613680476,-0.964770126803219,193,"Inhbb;Itgb4;Abat;Tchh;Rad51c;Tsc22d1;Coq8a;Ndrg1;Cdh13;Tprkb;Phlda3;Vdr;Cdkn2a;H2ac25;Sdc1;Zmat3;Fam162a;Ptpn14;Nhlh2;Serpinb5;Sfn;Ankra2;Ddit4;Tpd52l1;Socs1;Zbtb16;Ccng1;Mxd1;Hras;Hspa4l;Tap1;Iscu;Slc19a2;Dram1;Plk2;Cdkn2b;Eps8l2;Nupr1;Ei24;S100a10;Bak1;Trib3;App;Gm2a;H2aj;Ccp110;Fuca1;Nol8;Ifi30;Tspyl2;Triap1;Stom;Mdm2;St14;Fbxw7","41BB-L vs B7H3"
"HALLMARK_MTORC1_SIGNALING",0.570502431118314,1,0.0619762736001998,-0.287382525106657,-0.954783645187504,198,"Vldlr;Elovl6;Sytl2;Srd5a1;Asns;Bub1;Serpinh1;Dhfr;Slc2a3;Ak4;Tpi1;Mcm2;Bcat1;Fgl2;Egln3;Psph;Mthfd2;Tfrc;Ddit4;Nampt;Aldoa;Ccnf;Cdc25a;Ccng1;Dhcr24;Mllt11;Polr3g;Elovl5;Pgk1;Ero1a;Hmgcs1;Psmd14;Ldha;Qdpr;Sqle;Rrm2;Cyb5b;Uchl5;Nufip1;Ppa1;Nupr1;Pitpnb;Trib3;Psmb5;Add3;Atp5g1;Lta4h;Pgm1;Hspa9;Psat1;Ung;Nfil3;Ifi30;Hmgcr;Mcm4;Cyp51;Tes;Gpi1;Atp2a2;Dhcr7;Rdh11;Ppia;Immt;Hspe1;Tcea1;Sec11a;Slc1a5;Got1;Pdap1;Fdxr;Serp1;Calr;Cxcr4","41BB-L vs B7H3"
"HALLMARK_COAGULATION",0.650246305418719,1,0.0564118388217596,-0.287378123943934,-0.922943727412822,138,"Prss23;Rapgef3;A2m;Cfd;Gp1ba;Hrg;C1s1;Apoc3;Itih1;F8;Tfpi2;Csrp1;Serping1;F12;F2;Mmp8;Plg;Proz;Fgg;Cfb;Serpinc1;F10;Hnf4a;Capn5;C2;Ctsk;Fn1;F11;Mmp9;Gsn;Anxa1;Thbs1;Gng12;C3;Iscu;Mmp10;Ctse;Dpp4;P2ry1;Fga;Mmp14;Itga2;Serpinb2","41BB-L vs B7H3"
"HALLMARK_FATTY_ACID_METABOLISM",0.663934426229508,1,0.0553642837725362,-0.283784512659252,-0.918213172198935,155,"Cidea;Car4;Acot3;Aoc3;Bmpr1b;Aldh1a7;Cel;Hsd17b7;Hao2;Aco2;Car2;Ube2l6;Adsl;Cd36;Aldoa;Pcbd1;Gpd2;Psme1;Mdh1;Dhcr24;Suclg1;Hsdl2;Elovl5;Idh3b;Hmgcs1;Ldha;Grhpr;Sdhc;Mif;Fh1;Mcee;Hsd17b10;Pts;Ehhadh;Nthl1;Dld","41BB-L vs B7H3"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.679092382495948,1,0.05378728077603,-0.276372738775792,-0.922117492608762,201,"Tagln;Col6a2;Tgfbr3;Mest;Igfbp2;Pcolce2;Edil3;Prss2;Slit2;Col12a1;Fermt2;Fbln1;Prss1;Grem1;Msx1;Snai2;Rgs4;Serpinh1;Try10;Sntb1;Myl9;Fstl3;Tpm1;Cxcl5;Tfpi2;Col5a1;Cald1","41BB-L vs B7H3"
"HALLMARK_KRAS_SIGNALING_UP",0.681347150259067,1,0.0764767053228531,0.26716934329949,0.93825611261638,202,"Reln;Nap1l2;Mall;Pigr;Btc;Serpina3m;Nr1h4;Prkg2;Csf2;Itgbl1;Ace;Prrx1;Snap91;Cfhr1;Apod;Pcsk1n;Adgra2;Kif5c;Btbd3;Tmem158;Sparcl1;Ank;Ets1","41BB-L vs B7H3"
"HALLMARK_SPERMATOGENESIS",0.790849673202614,1,0.0471642455670861,-0.271153501579413,-0.867330336811804,132,"Theg;Pdha2;Gad1;Gstm5;She;Adam2;Cftr;Art3;Pgk2;Naa11;Bub1;Tnp2;Ccna1;Htr5a;Nek2;Zc2hc1c;Il13ra2;Dmc1;Oaz3;Zpbp;Dpep3;Nphp1;Gfi1;Dnajb8;Grm8","41BB-L vs B7H3"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.811418685121107,1,0.0486034247259069,-0.28269664946361,-0.831051947410954,74,"Sema3b;Gstm7;Hsd17b7;Pmvk;Plscr1;Acss2;Pdk3;Anxa5;Gpx8;Cbs;Fbxo6;Fabp5;Hmgcs1;Sqle;Ctnnb1;S100a11;Trib3;Fdft1;Antxr2;Nfil3;Alcam;Hmgcr;Atf5;Pparg;Cyp51;Ethe1;Dhcr7;Avpr1a;Fdps;Errfi1;Gusb;Trp53inp1","41BB-L vs B7H3"
"HALLMARK_PEROXISOME",0.827118644067797,1,0.046788296531803,-0.274978870177639,-0.841597968758341,102,"Sema3c;Esr2;Aldh1a7;Serpina6;Crabp2;Top2a;Cel;Hao2;Ephx2;Cln6;Slc25a4;Abcc8;Dhcr24;Sult2b1;Rxrg;Fis1;Nudt19;Elovl5;Hras;Ide;Ctps;Ehhadh;Isoc1;Prdx5;Tspo;Scp2;Hsd11b2;Pex11a;Slc25a19","41BB-L vs B7H3"
"HALLMARK_MYOGENESIS",0.846774193548387,1,0.0434506826723125,-0.25949290297836,-0.864300358184069,199,"Tagln;Col6a2;Ppp1r3c;Cav3;Mb;Myl1;Igfbp7;Myl4;Bdkrb2;Hspb2;Cfd;Myh8;Itgb4;Gja5;Wwtr1;Cdh13;Ryr1;Myom2;Itga7;Tnnt3;Col3a1;Cox7a1;Acta1;Atp2a1;Cox6a2;Agrn;Myh1;Pygm;Dmpk;Aplnr;Chrnb1;Fxyd1;Cacng1;Actc1;Col4a2;Actn2;Myh4;Tpd52l1;Sgcd;Cd36;Fst;Ankrd2","41BB-L vs B7H3"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.863321799307958,1,0.04577044581081,-0.273160793739513,-0.815540675449407,86,"Osmr;A2m;Lepr;Il1r1;Il18r1;Cxcl9;Il2rg;Dntt;Il12rb1;Il2ra;Cd36;Socs1;Stat2;Cxcl13;Stat1;Il3ra","41BB-L vs B7H3"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.889952153110048,1,0.0406579344155557,-0.25572185795288,-0.850108290195881,195,"Ptges;Inhbb;Slc1a1;Sema3b;Krt13;Prss23;Podxl;Pgr;Kcnk15;Frk;Foxc1;Abat;Cldn7;Sybu;Muc1;Ccn5;Cyp26b1;Myb;Rhobtb3;Plaat3;Ovol2;Mapt;Slc7a2;Esrp2;Pdzk1;Asb13;Flnb;Rapgefl1;Areg;Mybl1;Kazn;Celsr1;Sfn;Tpd52l1;Syt12;Lad1;Sult2b1;Olfm1;Wfs1;Elovl5;Tff1;Scnn1a;Tjp3;Slc19a2;Slc37a1;Mreg","41BB-L vs B7H3"
"HALLMARK_ANDROGEN_RESPONSE",0.891122278056951,1,0.042845050912155,-0.263790206812881,-0.816464630681687,108,"Stk39;Bmpr1b;Klk1b4;Klk1b24;Dbi;Klk1b1;Tsc22d1;Klk1b5;Ndrg1","41BB-L vs B7H3"
"HALLMARK_IL2_STAT5_SIGNALING",0.893030794165316,1,0.0412376090540065,-0.257123664771218,-0.854253298188959,198,"Gucy1b1;Coch;Itih5;She;Gpr83;Icos;Muc1;Ctla4;Ndrg1;Slc2a3;Il18r1;Tnfrsf18;Col6a1;Cdc6;Car2;Fah;Tnfrsf9;Plagl1;Serpinc1;Rragd;Rora;Fgl2;Cst7;Plscr1;Map6;Il2ra;Socs1;Gbp3;Plec;Anxa4;Traf1;Eomes;Mxd1;Il3ra;Capg;Sell;Uck2;Ahcy;Tnfsf10;Dcps;Prnp;Hopx;Galm;Lrrc8c;Myo1e;Cxcl10;Ahr;S100a1;Smpdl3a;Bcl2;Itgae;Nfil3;Alcam;Pth1r;Hipk2;Tgm2;P2rx4;Ifitm3;Gsto1;Eef1akmt1;Twsg1;Ltb;Ctsz;Il2rb;Cd48;Etv4;Plin2;Arl4a","41BB-L vs B7H3"
"HALLMARK_HEDGEHOG_SIGNALING",0.915194346289753,1,0.0440640346597561,-0.278587848015795,-0.731319184606609,36,"Vldlr;Unc5c","41BB-L vs B7H3"
"HALLMARK_GLYCOLYSIS",0.975806451612903,1,0.0369160593316849,-0.232212763731989,-0.773437626096492,199,"Gpr87;Vldlr;Depdc1a;Sox9;Hmmr;Chst5;Chst4;Col5a1;B3gnt3;Ak4;Cldn9;Isg20;Pkp2;Agrn;Sdc1;Tpi1;Tpst1;Dsc2;Fam162a;Rragd;Egln3;Homer1;Pfkp;Stmn1;Gale;Kdelr3;Ddit4;Cln6;Capn5;Aldoa;Pdk3;Gal3st1;Met;Mdh1;Txn1;Ugp2;Pgk1;Vegfa;Ero1a;Pygl;Ppfia4;Ldha;Pkm;Sdhc;Mif;Sdc3;Stc2;Pgam2;Mxi1;Polr3k;Dld;Tff3;Gys1;Dpysl4;Paxip1;Nasp;Cdk1;Rars","41BB-L vs B7H3"
"HALLMARK_APOPTOSIS",0.97708674304419,1,0.037536290520292,-0.239026001334258,-0.774817037615102,157,"Tgfb2;Tgfbr3;Erbb2;Ccna1;Top2a;Bcl2l2;Fez1;Isg20;F2;Gucy2e;H1f0;Satb1;Cd69;Gsn;Anxa1;Hgf;Fasl;Tap1;Ppp2r5b;Tnfsf10;Ereg;Cyld;Timp1;Ctnnb1;Tspo;Pmaip1;Psen2;Casp7;Il6;App","41BB-L vs B7H3"
"HALLMARK_APICAL_JUNCTION",0.980645161290323,1,0.0366850427613443,-0.232208811208119,-0.77082164145801,196,"Cldn5;Dmp1;Slit2;Cldn8;Shroom2;Itgb4;Actg2;Cldn7;Cldn6;Mdk;Icam2;Slc30a3;Cdh1;Cdh15;Myl9;Cldn19;Nectin3;Pcdh1;Cldn9;Acta1;Cldn18;Cdh8;Madcam1;Col16a1;Grb7;Nrxn2;Actc1;Vcl;Actn2;Tmem8b;Mpzl1;Thy1;Cdh3;Traf1;Mmp9;Wnk4;Hras;Cldn4;Cdsn","41BB-L vs B7H3"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.986622073578595,1,0.0380842053196415,-0.237388576428003,-0.73650222382147,110,"Asns;Igfbp1;Ifit1bl1;Chac1;Mthfd2;Cks1b;Kdelr3;Ddit4;Banf1;Nabp1;H2ax;Wfs1;Eef2;Vegfa;Ero1a;Wipi1;Exosc1;Dkc1;Stc2;Hspa9;Psat1;Npm1;Tspyl2;Lsm4;Lsm1;Exosc4;Aldh18a1;Dcp1a;Hyou1;Dcp2;Imp3;Sec11a;Serp1;Ern1;Pdia5;Calr;Nop56;Spcs3;Spcs1;Exoc2","41BB-L vs B7H3"
"HALLMARK_UV_RESPONSE_DN",0.987714987714988,1,0.0557104226766671,0.229295433742153,0.779408456107818,142,"Pik3r3;Fhl2;Fzd2;Mmp16;Col5a2;Efemp1;Gja1;Rasa2;Sdc2;Igf1r;Atxn1;Mgll;Ptprm;Irs1;Myc;Pdgfrb;Col11a1;Id1;F3;Pmp22;Ptpn21;Inpp4b;Gcnt1;Cav1;Prkca;Acvr2a","41BB-L vs B7H3"
"HALLMARK_TGF_BETA_SIGNALING",0.989547038327526,1,0.0398406946073899,-0.225853528968672,-0.640677920250076,54,"Nog;Wwtr1;Cdh1;Id3;Sptbn1","41BB-L vs B7H3"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.993197278911565,1,0.0385579101998489,-0.227339625558813,-0.69622388655016,103,"Ngf;Them4;Plcb1;Lck;Il2rg;Gngt1;Pitx2;Arpc3;Pla2g12a;Sfn;Stat2;Hras;Fasl;Gna14;Trib3;Cdk1;Fgf22;Csnk2b;Prkaa2;Ppp1ca;Nod1","41BB-L vs B7H3"
"HALLMARK_MITOTIC_SPINDLE",0.993548387096774,1,0.0360729976388226,-0.219625807141648,-0.731513893444791,199,"Sorbs2;Anln;Shroom2;Espl1;Cdc42ep1;Bub1;Tpx2;Nek2;Bcar1;Top2a;Ndc80;Kif22;Sptbn1;Flnb;Net1;Bcr;Vcl;Smc4;Ect2;Gsn;Klc1;Shroom1;Sass6;Kntc1;Palld;Ttk;Nusap1;Septin9;Epb41;Flna","41BB-L vs B7H3"
"HALLMARK_MYC_TARGETS_V2",0.995294117647059,1,0.053347785067549,0.211720782258737,0.62107778424359,56,"Slc19a1;Myc;Grwd1;Cbx3;Srm;Hk2;Hspd1;Mcm5;Nolc1;Ddx18;Utp20;Gnl3;Plk1","41BB-L vs B7H3"
"HALLMARK_NOTCH_SIGNALING",0.995412844036697,1,0.0521630305460055,0.189380505776305,0.511349698218717,32,"Lfng;Hes1;St3gal6;Prkca;Wnt2;Dtx4;Notch1;Dll1;Cul1;Dtx2;Notch3;Wnt5a;Arrb1;Fbxw11;Ccnd1;Fzd5;Maml2;Rbx1;Tcf7l2","41BB-L vs B7H3"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.99825479930192,1,0.0395172228473919,-0.197935372478771,-0.547415745440728,46,"Mbp;Pfkp;Lamtor5;Mgst1;Txn1;Pdlim1;Lsp1;Ndufa6;Prnp;Ndufb4;Atox1;Prdx2;Msra","41BB-L vs B7H3"
"HALLMARK_ADIPOGENESIS",1,1,0.0355420211253902,-0.20363407042346,-0.676932290193042,197,"Cidea;Elovl6;Itih5;Mrap;Ndufa5;Lama4;Itga7;Atp5o;Cox8a;Aco2;Ephx2;Fah;Chchd10;Uqcr11;Adig;Col4a1;Dgat1;Cox7b;Cd36;Aldoa;Nabp1;Gpd2;Rmdn3;Suclg1;Tst;Etfb;C3;Ddt;Fabp4;Ywhag;Qdpr;Dnajc15;Sdhc;Ndufab1;Esyt1;Dld;Cdkn2c;Pqlc3;Scp2;Ndufs3;Pgm1;Tkt;Coq3;Bcl2l13;Cox6a1;Ak2;Stom;Mgst3;Uqcrq;Pparg;Ghitm;Mdh2;Plin2;Arl4a;Echs1;Miga2;Ndufb7;Dhcr7;Adcy6;Sdhb;Uqcrc1;Immt;Hadh;Sod1;Slc1a5;Cyc1;Coq9;Prdx3;Cmpk1;Riok3;Dbt;Tank;Phyh","41BB-L vs B7H3"
"HALLMARK_DNA_REPAIR",1,1,0.0561766586307176,0.165423215396825,0.563814381749794,146,"Cda;Ak3;Bcam;Rad51;Smad5","41BB-L vs B7H3"
"HALLMARK_HEME_METABOLISM",1,1,0.0356176233437444,-0.157402237760635,-0.521697727910977,191,"Myl4;Mboat2;Slc30a10;Asns;Slc6a9;Aldh1l1;Kel;Tspo2;Car2;Trim10;H1f0;Bpgm;Igsf3;Tspan5;Tfrc;Rhag;Daam1;Bsg;Acsl6;Pdzk1ip1;C3;Ctse;Fbxo9;Ppp2r5b;E2f2;Ccdc28a;Gypa;Htatip2;Tfdp2;Epb41;Ubac1;Mxi1;Cast;Nfe2l1;Isca1","41BB-L vs B7H3"
"HALLMARK_HYPOXIA",1,1,0.0355420211253902,-0.202275553651168,-0.672416229260699,197,"Vldlr;Ppp1r3c;Cavin3;Srpx;Ackr3;Edn2;Pck1;Ccn5;Ndrg1;Tgfb3;Slc2a3;Fbp1;Col5a1;Igfbp1;Ak4;Isg20;Ppargc1a;Pygm;Tpi1;Pgf;Fam162a;Rragd;Rora;Pfkp;Kdelr3;Ddit4;Lxn;Plac8;Aldoa;Pdk3;Sult2b1;Ugp2;Pgk1;Vegfa;Ero1a;Nedd4l;Ppfia4;Lox;Ldha;Grhpr;Mif;Sdc3;Stc2;Pgam2;Mxi1;Prdx5;Tpd52;Gys1;Dpysl4;Pklr;Anxa2;Il6","41BB-L vs B7H3"
